***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.39,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,29.8,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1920,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:12:35,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.1097897,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.938585242429,13385
905.839109344998,15135
909.735330871137,15979
913.627249820846,17033
917.514866194126,18700
921.398179990975,20780
925.277191211395,23192
929.151899855385,26317
933.022305922945,29462
938.17615444969,33547
942.036521172247,36018
945.892585318375,38987
949.744346888073,41313
953.59180588134,43155
957.434962298178,45283
961.273816138587,47549
965.108367402565,49054
968.938616090114,51650
974.03892144351,54222
977.859130786056,56083
981.675037552172,58113
985.486641741858,60529
989.293943355114,62909
993.096942391941,64549
996.895638852337,65679
1000.6900327363,66674
1004.48012404384,68065
1009.52688622389,69325
1013.30693818642,70481
1017.08268757253,71215
1020.8541343822,72339
1024.62127861545,72047
1028.38412027226,72380
1032.14265935265,72853
1035.8968958566,72954
1039.64682978413,72775
1044.64004879083,72866
1048.37994337335,72724
1052.11553537944,72968
1055.84682480911,72581
1059.57381166234,72121
1063.29649593914,72162
1067.01487763952,71980
1070.72895676346,71834
1074.43873331097,71981
1079.37840914432,72066
1083.07814634683,71950
1086.77358097292,71851
1090.46471302257,72095
1094.15154249579,72578
1097.83406939258,72582
1101.51229371294,73214
1105.18621545688,73559
1108.85583462438,73760
1113.74196728438,74241
1117.40154710688,75071
1121.05682435295,75486
1124.70779902259,75771
1128.3544711158,76542
1131.99684063258,76684
1135.63490757293,77331
1139.26867193685,78251
1142.89813372434,78221
1147.73072321099,79193
1151.35014565348,79526
1154.96526551954,80030
1158.57608280917,80286
1162.18259752237,81386
1165.78480965914,81463
1169.38271921947,82064
1172.97632620338,82555
1176.56563061086,82814
1181.34467692417,83432
1184.92394198664,84011
1188.49890447269,85855
1192.06956438231,86835
1195.63592171549,87018
1199.19797647225,88751
1202.75572865258,89713
1206.30917825648,91037
1209.85832528395,91884
1214.5838284239,93531
1218.12293610637,95223
1221.6577412124,96524
1225.18824374201,97856
1228.71444369518,98922
1232.23634107193,99756
1235.75393587224,101683
1239.26722809613,102757
1242.77621774359,103992
1247.44817771019,105774
1250.94712801265,107238
1254.44177573867,108097
1257.93212088826,109519
1261.41816346143,111064
1264.89990345816,111940
1268.37734087847,112836
1271.85047572234,113896
1275.31930798978,114842
1279.93772478304,115589
1283.39651770548,117087
1286.8510080515,117734
1290.30119582108,118297
1293.74708101423,119145
1297.18866363095,119354
1300.62594367125,119915
1304.05892113511,120672
1307.48759602254,121274
1312.05246964245,121362
1315.47110518488,121827
1318.88543815088,121713
1322.29546854045,122695
1325.70119635359,122595
1329.10262159031,122365
1332.49974425059,122975
1335.89256433444,122870
1339.28108184186,122589
1343.79241228842,122708
1347.17089045084,122480
1350.54506603683,122361
1353.91493904639,122253
1357.28050947952,122083
1360.64177733622,121589
1363.99874261649,121681
1367.35140532033,121510
1370.69976544774,121694
1375.15755272095,120762
1378.49587350336,120353
1381.82989170933,119164
1385.15960733888,118479
1388.485020392,117781
1391.80613086869,117408
1395.12293876895,117113
1398.43544409277,116246
1401.74364684017,115678
1406.14789094004,115311
1409.44605434243,114410
1412.7399151684,113349
1416.02947341793,113034
1419.31472909104,112893
1422.59568218772,112645
1425.87233270796,112607
1429.14468065178,112228
1432.41272601917,111519
1436.76342694568,111281
1440.02143296807,111496
1443.27513641402,111135
1446.52453728354,110981
1449.76963557664,110863
1453.0104312933,110310
1456.24692443354,110065
1459.47911499734,109529
1462.70700298472,109366
1467.00416073789,108651
1470.22200938026,108145
1473.4355554462,107404
1476.64479893571,106919
1479.8497398488,105840
1483.05037818545,104893
1486.24671394567,104215
1489.43874712947,103753
1492.62647773683,102806
1496.87009231665,101506
1500.04778357901,100986
1503.22117226494,99552
1506.39025837444,98845
1509.55504190751,98545
1512.71552286416,97376
1515.87170124437,96322
1519.02357704815,95477
1522.1711502755,94964
1526.36122168197,93802
1529.49875556432,93355
1532.63198687024,91379
1535.76091559973,91189
1538.88554175279,89722
1542.00586532942,89035
1545.12188632962,87854
1548.23360475339,87110
1551.34102060073,85632
1555.47754883385,84883
1558.57492533619,83437
1561.6679992621,81618
1564.75677061158,80094
1567.84123938463,78804
1570.92140558125,77281
1573.99726920143,75585
1577.06883024519,74186
1580.13608871252,72543
1584.21907377229,70439
1587.27629289462,69175
1590.32920944052,67761
1593.37782340998,66066
1596.42213480302,64527
1599.46214361963,62947
1602.49784985981,61766
1605.52925352355,60633
1608.55635461087,59089
1612.58579649729,57022
1615.60285823961,55924
1618.61561740549,54327
1621.62407399495,52917
1624.62822800797,50837
1627.62807944457,49869
1630.62362830474,48793
1633.61487458847,47173
1636.60181829578,45830
1640.57771700885,43758
1643.55462137116,42799
1646.52722315703,41007
1649.49552236647,40108
1652.45951899949,38795
1655.41921305607,37320
1658.37460453623,36276
1661.32569343995,35321
1664.27247976724,33733
1668.19483530697,32247
1671.13158228926,30904
1674.06402669512,29202
1676.99216852456,27909
1679.91600777756,26215
1682.83554445413,24335
1685.75077855427,22818
1688.66171007799,20670
1691.56833902527,18324
1695.43715139165,15326
1698.33374099393,12908
1701.22602801978,11088
