***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,47.89,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.4,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1919,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:38,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0951926,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.938585242429,11345
905.839109344998,12091
909.735330871137,13328
913.627249820846,14215
917.514866194126,15545
921.398179990975,17648
925.277191211395,19707
929.151899855385,21974
933.022305922945,24714
938.17615444969,28320
942.036521172247,30943
945.892585318375,32421
949.744346888073,33772
953.59180588134,35942
957.434962298178,37562
961.273816138587,39415
965.108367402565,40664
968.938616090114,42196
974.03892144351,44430
977.859130786056,45699
981.675037552172,47599
985.486641741858,49445
989.293943355114,50922
993.096942391941,52192
996.895638852337,53508
1000.6900327363,54667
1004.48012404384,55674
1009.52688622389,56580
1013.30693818642,57088
1017.08268757253,57777
1020.8541343822,58186
1024.62127861545,59117
1028.38412027226,58898
1032.14265935265,58981
1035.8968958566,59668
1039.64682978413,59510
1044.64004879083,59497
1048.37994337335,59702
1052.11553537944,59646
1055.84682480911,59171
1059.57381166234,59247
1063.29649593914,59023
1067.01487763952,58917
1070.72895676346,58761
1074.43873331097,58528
1079.37840914432,58635
1083.07814634683,58605
1086.77358097292,58381
1090.46471302257,58561
1094.15154249579,58866
1097.83406939258,59133
1101.51229371294,59110
1105.18621545688,60034
1108.85583462438,60201
1113.74196728438,60953
1117.40154710688,61138
1121.05682435295,61857
1124.70779902259,61944
1128.3544711158,62474
1131.99684063258,62799
1135.63490757293,63774
1139.26867193685,64008
1142.89813372434,63964
1147.73072321099,64854
1151.35014565348,65517
1154.96526551954,66169
1158.57608280917,66241
1162.18259752237,66666
1165.78480965914,67805
1169.38271921947,67662
1172.97632620338,68676
1176.56563061086,68801
1181.34467692417,69536
1184.92394198664,70904
1188.49890447269,70633
1192.06956438231,71922
1195.63592171549,73402
1199.19797647225,73854
1202.75572865258,74914
1206.30917825648,75291
1209.85832528395,76391
1214.5838284239,77757
1218.12293610637,79181
1221.6577412124,79973
1225.18824374201,81371
1228.71444369518,82068
1232.23634107193,83088
1235.75393587224,83844
1239.26722809613,84824
1242.77621774359,85638
1247.44817771019,87302
1250.94712801265,88343
1254.44177573867,89476
1257.93212088826,90726
1261.41816346143,91394
1264.89990345816,91858
1268.37734087847,92835
1271.85047572234,93858
1275.31930798978,94633
1279.93772478304,95815
1283.39651770548,95726
1286.8510080515,96671
1290.30119582108,97157
1293.74708101423,98213
1297.18866363095,98618
