***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,47.78,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.42,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1918,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:27,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0334805,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.938585242429,11696
905.839109344998,12816
909.735330871137,13829
913.627249820846,15343
917.514866194126,16600
921.398179990975,18433
925.277191211395,21114
929.151899855385,23519
933.022305922945,27165
938.17615444969,31108
942.036521172247,33605
945.892585318375,36365
949.744346888073,38504
953.59180588134,40079
957.434962298178,42204
961.273816138587,43923
965.108367402565,45652
968.938616090114,47461
974.03892144351,50129
977.859130786056,52669
981.675037552172,54232
985.486641741858,55679
989.293943355114,58650
993.096942391941,59277
996.895638852337,60728
1000.6900327363,61988
1004.48012404384,63117
1009.52688622389,64386
1013.30693818642,65022
1017.08268757253,65920
1020.8541343822,66379
1024.62127861545,66917
1028.38412027226,66926
1032.14265935265,67708
1035.8968958566,67710
1039.64682978413,67832
1044.64004879083,67889
1048.37994337335,67883
1052.11553537944,67596
1055.84682480911,67377
1059.57381166234,67619
1063.29649593914,67066
1067.01487763952,67189
1070.72895676346,66918
1074.43873331097,66357
1079.37840914432,66547
1083.07814634683,65736
1086.77358097292,66289
1090.46471302257,66689
1094.15154249579,66701
1097.83406939258,66958
1101.51229371294,67629
1105.18621545688,67734
1108.85583462438,67053
1113.74196728438,68133
1117.40154710688,67905
1121.05682435295,69291
1124.70779902259,69116
1128.3544711158,69694
1131.99684063258,70073
1135.63490757293,70771
1139.26867193685,71056
1142.89813372434,71287
1147.73072321099,72015
1151.35014565348,73058
1154.96526551954,73500
1158.57608280917,73742
1162.18259752237,74408
1165.78480965914,74616
1169.38271921947,75314
1172.97632620338,76334
1176.56563061086,76795
1181.34467692417,77564
1184.92394198664,78537
1188.49890447269,79535
1192.06956438231,80591
1195.63592171549,81176
1199.19797647225,82420
1202.75572865258,84057
1206.30917825648,85355
1209.85832528395,86298
1214.5838284239,88320
1218.12293610637,89491
1221.6577412124,90227
1225.18824374201,91335
1228.71444369518,92574
1232.23634107193,93114
1235.75393587224,94786
1239.26722809613,96132
1242.77621774359,97033
1247.44817771019,98638
1250.94712801265,99333
1254.44177573867,100847
1257.93212088826,101820
1261.41816346143,103032
1264.89990345816,103809
1268.37734087847,104730
1271.85047572234,105768
1275.31930798978,106559
1279.93772478304,107673
1283.39651770548,108577
1286.8510080515,109041
1290.30119582108,109326
1293.74708101423,109613
1297.18866363095,110346
1300.62594367125,111049
1304.05892113511,111816
1307.48759602254,111929
1312.05246964245,112189
1315.47110518488,112876
1318.88543815088,112566
1322.29546854045,113181
1325.70119635359,113253
1329.10262159031,113424
1332.49974425059,113599
1335.89256433444,114329
1339.28108184186,113337
1343.79241228842,113220
1347.17089045084,113767
1350.54506603683,113590
1353.91493904639,113291
1357.28050947952,113362
1360.64177733622,112475
1363.99874261649,112312
1367.35140532033,112292
1370.69976544774,112894
1375.15755272095,112656
1378.49587350336,112013
1381.82989170933,111061
1385.15960733888,110333
1388.485020392,109689
1391.80613086869,109722
1395.12293876895,109217
1398.43544409277,108917
