***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.32,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,29.91,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1920,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:12:26,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0958534,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.938585242429,1.049613481646,94928,8468
905.839109344998,1.05526908864221,103827,9142
909.735330871137,1.07537324913165,112981,9498
913.627249820846,1.04871750794155,124009,11085
917.514866194126,1.06256811365816,137764,11928
921.398179990975,1.08149222361005,155264,12870
925.277191211395,1.07752592004832,176757,14786
929.151899855385,1.09813372753048,200978,16033
933.022305922945,1.09437174956317,224509,18066
938.17615444969,1.0820039268423,252532,20908
942.036521172247,1.07558729384658,270286,22711
945.892585318375,1.07880160603312,285866,23843
949.744346888073,1.08307636808394,300378,24808
953.59180588134,1.08316387589591,314293,25952
957.434962298178,1.08921840703213,328542,26753
961.273816138587,1.0943095909511,342344,27552
965.108367402565,1.08244987785571,356626,29496
968.938616090114,1.08857394825005,371390,30287
974.03892144351,1.08954405969059,391368,31845
977.859130786056,1.08290904485845,406349,33573
981.675037552172,1.08801179586328,421855,34447
985.486641741858,1.08922973153291,437568,35630
989.293943355114,1.08573656171977,452178,37117
993.096942391941,1.08307899064355,465039,38407
996.895638852337,1.08722952943086,474969,38854
1000.6900327363,1.08503988938469,484050,39797
1004.48012404384,1.08788002097928,492123,40197
1009.52688622389,1.08803698732141,501719,40966
1013.30693818642,1.08851699910829,508159,41446
1017.08268757253,1.08725241623688,514041,42048
1020.8541343822,1.0861924363672,518788,42540
1024.62127861545,1.08186801678415,521774,43213
1028.38412027226,1.08614826868267,523747,42951
1032.14265935265,1.08499802052736,524867,43157
1035.8968958566,1.08245512266636,525297,43446
1039.64682978413,1.08471608602086,525681,43252
1044.64004879083,1.0821692629832,525483,43490
1048.37994337335,1.07784065666552,525296,43910
1052.11553537944,1.0804258016856,524533,43586
1055.84682480911,1.08137247531159,523567,43411
1059.57381166234,1.07630321813202,521890,43780
1063.29649593914,1.08165073924967,520451,43125
1067.01487763952,1.07773529869906,518746,43373
1070.72895676346,1.08038963951122,517534,43008
1074.43873331097,1.08169155267662,516698,42810
1079.37840914432,1.0836194533841,515869,42552
1083.07814634683,1.07796772372295,516056,43125
1086.77358097292,1.08031195989249,516503,42930
1090.46471302257,1.07863156826722,517181,43153
1094.15154249579,1.07402333323231,518944,43762
1097.83406939258,1.07788644787639,520458,43501
1101.51229371294,1.07286018442589,522535,44183
1105.18621545688,1.0754641035064,525142,44138
1108.85583462438,1.07219771587475,527879,44703
1113.74196728438,1.07685130037424,532038,44575
1117.40154710688,1.07254742371244,535596,45320
1121.05682435295,1.07072768863728,539029,45802
1124.70779902259,1.06921031424254,543693,46360
1128.3544711158,1.07043872660041,547644,46565
1131.99684063258,1.07176345951375,551641,46762
1135.63490757293,1.06926015984206,555977,47402
1139.26867193685,1.07053016602417,560499,47648
1142.89813372434,1.06799066418988,564552,48274
1147.73072321099,1.07091889080965,570420,48448
1151.35014565348,1.06911228479424,574876,49030
1154.96526551954,1.0717792232659,579644,49134
1158.57608280917,1.07325984325999,583920,49328
1162.18259752237,1.06903431207696,588301,50184
1165.78480965914,1.06844845574643,593420,50689
1169.38271921947,1.0671984675757,598380,51260
1172.97632620338,1.07018320435288,602965,51299
1176.56563061086,1.06957345257581,607753,51779
1181.34467692417,1.06748528605102,615199,52666
1184.92394198664,1.06889367354101,621381,53023
1188.49890447269,1.06705495219355,627788,53797
1192.06956438231,1.06701834531797,635308,54446
1195.63592171549,1.06472781528037,642726,55373
1199.19797647225,1.06891208545586,650050,55467
1202.75572865258,1.06635640140664,657677,56449
1206.30917825648,1.06791624108489,665843,56945
1209.85832528395,1.06580938177698,674443,57961
1214.5838284239,1.06865302403962,685702,58544
1218.12293610637,1.06603700641491,694309,59637
1221.6577412124,1.06725736790974,703151,60227
1225.18824374201,1.06824769111806,711590,60811
1228.71444369518,1.0689446263252,719812,61415
1232.23634107193,1.06773448610615,728071,62293
1235.75393587224,1.06874072025021,737316,62938
1239.26722809613,1.06760439735121,746174,63861
1242.77621774359,1.06922147415046,754153,64304
1247.44817771019,1.06960082809651,766022,65259
1250.94712801265,1.06723836204633,775292,66409
1254.44177573867,1.06762952197113,784731,67157
1257.93212088826,1.06676941485242,793954,68081
1261.41816346143,1.06597808229622,802799,68965
1264.89990345816,1.06827353685688,810962,69299
1268.37734087847,1.06793752993177,817877,69944
1271.85047572234,1.06607633782652,825068,70862
1275.31930798978,1.0672012180471,830955,71183
1279.93772478304,1.06849238197566,838932,71653
1283.39651770548,1.06555422646547,844428,72612
1286.8510080515,1.06705165121545,849130,72765
1290.30119582108,1.07003074688436,853976,72680
1293.74708101423,1.06420204909314,858358,74040
1297.18866363095,1.06625261480093,862467,74044
1300.62594367125,1.06321912841956,866608,74921
1304.05892113511,1.06506756496744,870374,74927
1307.48759602254,1.06814186743783,874580,74758
1312.05246964245,1.06749470878003,878254,75184
1315.47110518488,1.06760901126907,879899,75305
1318.88543815088,1.06445907301981,881579,75998
1322.29546854045,1.06619682632603,884275,75926
1325.70119635359,1.06660342268032,885861,75991
