***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.04,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.21,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1920,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:53,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0926931,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU)
901.938585242429,0.850159911830145
905.839109344998,0.840508672747246
909.735330871137,0.840365100842815
913.627249820846,0.84587269915822
917.514866194126,0.83954129017818
921.398179990975,0.834853636294706
925.277191211395,0.855383549650105
929.151899855385,0.85774672342122
933.022305922945,0.84736139460096
938.17615444969,0.841024177889054
942.036521172247,0.831166422847028
945.892585318375,0.826793686450719
949.744346888073,0.822606559584941
953.59180588134,0.82114425745557
957.434962298178,0.819012862930496
961.273816138587,0.81635980254749
965.108367402565,0.816685958889757
968.938616090114,0.813856311805339
974.03892144351,0.813905992086724
977.859130786056,0.814139363979169
981.675037552172,0.811268779534447
985.486641741858,0.811510219073592
989.293943355114,0.812157659914563
993.096942391941,0.813772917000896
996.895638852337,0.811940649266372
1000.6900327363,0.811895320256766
1004.48012404384,0.811643104271864
1009.52688622389,0.812708254803866
1013.30693818642,0.811683559084485
1017.08268757253,0.81192725399801
1020.8541343822,0.812464885065635
1024.62127861545,0.811023480094768
1028.38412027226,0.80992936637786
1032.14265935265,0.808657256994882
1035.8968958566,0.810528102540174
1039.64682978413,0.811048601042474
1044.64004879083,0.810981248117438
1048.37994337335,0.813433701191751
1052.11553537944,0.810971574522663
1055.84682480911,0.812928287750154
1059.57381166234,0.813193467828994
1063.29649593914,0.813127030437037
1067.01487763952,0.81587329697069
1070.72895676346,0.814616412616556
1074.43873331097,0.811555102836942
1079.37840914432,0.81374296924655
1083.07814634683,0.816523484114271
1086.77358097292,0.817495619380094
1090.46471302257,0.815553934120295
1094.15154249579,0.817548381203519
1097.83406939258,0.815134482858246
1101.51229371294,0.816041749989013
1105.18621545688,0.817154195983216
1108.85583462438,0.817899973601594
1113.74196728438,0.819117554529395
1117.40154710688,0.817445313699853
1121.05682435295,0.81716319035307
1124.70779902259,0.81865770839339
1128.3544711158,0.819996194255173
1131.99684063258,0.819725677183392
1135.63490757293,0.821429470522642
1139.26867193685,0.822566992830012
1142.89813372434,0.824292521153998
1147.73072321099,0.822985939610521
1151.35014565348,0.823548285444554
1154.96526551954,0.822565180079487
1158.57608280917,0.820446752805385
1162.18259752237,0.823235761600642
1165.78480965914,0.822238459775421
1169.38271921947,0.822671833089608
1172.97632620338,0.822775802866374
1176.56563061086,0.824132465366434
1181.34467692417,0.822053026150884
1184.92394198664,0.822797253743354
1188.49890447269,0.822762812952221
1192.06956438231,0.823058268407005
1195.63592171549,0.822832997329712
1199.19797647225,0.82122906032763
1202.75572865258,0.818960449606479
1206.30917825648,0.818904291049046
1209.85832528395,0.81908659934621
1214.5838284239,0.820440427655638
1218.12293610637,0.818662741493438
1221.6577412124,0.817672938783913
1225.18824374201,0.819011212754851
1228.71444369518,0.818630709059026
1232.23634107193,0.819070929976896
1235.75393587224,0.817691768260945
1239.26722809613,0.818142811182778
1242.77621774359,0.816935375190396
1247.44817771019,0.818202456624621
1250.94712801265,0.818109920523477
1254.44177573867,0.817323830891312
1257.93212088826,0.818581294958916
1261.41816346143,0.819276992158295
1264.89990345816,0.818823602764774
1268.37734087847,0.816605667203902
1271.85047572234,0.818621865338692
1275.31930798978,0.819124245396935
1279.93772478304,0.818192732592113
1283.39651770548,0.818173519837603
1286.8510080515,0.818222906708473
1290.30119582108,0.818264667642017
1293.74708101423,0.817436070591649
1297.18866363095,0.819962284144191
1300.62594367125,0.818316068613041
