***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,47.89,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.4,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1919,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:38,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0951926,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
901.938585242429,0.119511629866846
905.839109344998,0.116453331021796
909.735330871137,0.117966737770068
913.627249820846,0.114628776943609
917.514866194126,0.112837896692895
921.398179990975,0.113664468260511
925.277191211395,0.111492048405438
929.151899855385,0.109335350137826
933.022305922945,0.110080219501223
938.17615444969,0.112144203506882
942.036521172247,0.114482437122159
945.892585318375,0.113413277549621
949.744346888073,0.112431669429852
953.59180588134,0.114358258058563
957.434962298178,0.114329370369694
961.273816138587,0.115132731988877
965.108367402565,0.114024215845171
968.938616090114,0.113616414012224
974.03892144351,0.113524866621696
977.859130786056,0.112462439922333
981.675037552172,0.112832608360693
985.486641741858,0.11299957949393
989.293943355114,0.112614943672624
993.096942391941,0.112231447254961
996.895638852337,0.112655773324154
1000.6900327363,0.112936680095032
1004.48012404384,0.11313025402186
1009.52688622389,0.112772288870862
1013.30693818642,0.112342790347116
1017.08268757253,0.112397649214751
1020.8541343822,0.112157567252905
1024.62127861545,0.113300011115924
1028.38412027226,0.112455059408455
1032.14265935265,0.112373229789642
1035.8968958566,0.11358907437126
1039.64682978413,0.113205537198415
1044.64004879083,0.113223453470426
1048.37994337335,0.113654016021443
1052.11553537944,0.113712578617551
1055.84682480911,0.11301514419358
1059.57381166234,0.113523922665696
1063.29649593914,0.113407410111615
1067.01487763952,0.113575815524361
1070.72895676346,0.113540366430032
1074.43873331097,0.113273130532729
1079.37840914432,0.113662577127139
1083.07814634683,0.113563256700823
1086.77358097292,0.113031289266471
1090.46471302257,0.113231151183048
1094.15154249579,0.113434204846766
1097.83406939258,0.113617237125762
1101.51229371294,0.113121609078818
1105.18621545688,0.114319555472615
1108.85583462438,0.114043180350042
1113.74196728438,0.114565125047459
1117.40154710688,0.114149470869835
1121.05682435295,0.114756348916292
1124.70779902259,0.113931943210599
1128.3544711158,0.114077758543872
1131.99684063258,0.113840341816507
1135.63490757293,0.114706183888902
1139.26867193685,0.114198241210065
1142.89813372434,0.113300457708059
1147.73072321099,0.113695171978542
1151.35014565348,0.113967185967061
1154.96526551954,0.114154550034159
1158.57608280917,0.113441909850664
1162.18259752237,0.113319542207135
1165.78480965914,0.114261400020222
1169.38271921947,0.113075303318961
1172.97632620338,0.113897158209846
1176.56563061086,0.11320552921993
