***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.42,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,29.8,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1921,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:12:39,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0971744,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
901.938585242429,0.116993932243384
905.839109344998,0.124004353395552
909.735330871137,0.118515502606633
913.627249820846,0.121523437814997
917.514866194126,0.122833251067042
921.398179990975,0.12072985366859
925.277191211395,0.120470476416776
929.151899855385,0.120669924071291
933.022305922945,0.123407079448931
938.17615444969,0.126411702279315
942.036521172247,0.128907897560362
945.892585318375,0.129924510085145
949.744346888073,0.131717369447829
953.59180588134,0.131355136767284
957.434962298178,0.13380024471757
961.273816138587,0.133383380459421
965.108367402565,0.134460190788109
968.938616090114,0.134559358087186
974.03892144351,0.136053535291593
977.859130786056,0.134859443483311
981.675037552172,0.134773796683695
985.486641741858,0.135969723562966
989.293943355114,0.135225508538673
993.096942391941,0.134782244069852
996.895638852337,0.135343569790871
1000.6900327363,0.134312571015391
1004.48012404384,0.135555542008807
1009.52688622389,0.135107500413578
1013.30693818642,0.135575676117121
1017.08268757253,0.135841304487385
1020.8541343822,0.135510073478955
1024.62127861545,0.13616814942868
1028.38412027226,0.134669983789883
1032.14265935265,0.135800116982016
1035.8968958566,0.135759389450159
1039.64682978413,0.135374875637506
1044.64004879083,0.136012011806281
1048.37994337335,0.135871965520392
1052.11553537944,0.135949501747269
1055.84682480911,0.135147937131255
1059.57381166234,0.135153001590373
1063.29649593914,0.135440223959604
1067.01487763952,0.134757665601277
1070.72895676346,0.134837517921528
1074.43873331097,0.134703443791151
1079.37840914432,0.134541908895475
1083.07814634683,0.13456097787837
1086.77358097292,0.134084409964705
1090.46471302257,0.133769415349752
1094.15154249579,0.134051072948141
1097.83406939258,0.134871593865403
1101.51229371294,0.134063746926043
1105.18621545688,0.133977095718872
1108.85583462438,0.13336579026633
1113.74196728438,0.13377239971581
1117.40154710688,0.134084272474029
1121.05682435295,0.133041079422443
1124.70779902259,0.133369383089354
1128.3544711158,0.133517394511763
1131.99684063258,0.133023107419499
1135.63490757293,0.133314867341635
1139.26867193685,0.133018970595844
1142.89813372434,0.132976236024317
1147.73072321099,0.132966936643175
1151.35014565348,0.134169803575032
1154.96526551954,0.133249028714176
1158.57608280917,0.134278668310727
1162.18259752237,0.134072524099058
1165.78480965914,0.134828620538573
1169.38271921947,0.133968381296166
1172.97632620338,0.134246598061247
1176.56563061086,0.134024842329038
