***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.32,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,29.91,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1920,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:12:26,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0958534,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU)
901.938585242429,1.049613481646
905.839109344998,1.05526908864221
909.735330871137,1.07537324913165
913.627249820846,1.04871750794155
917.514866194126,1.06256811365816
921.398179990975,1.08149222361005
925.277191211395,1.07752592004832
929.151899855385,1.09813372753048
933.022305922945,1.09437174956317
938.17615444969,1.0820039268423
942.036521172247,1.07558729384658
945.892585318375,1.07880160603312
949.744346888073,1.08307636808394
953.59180588134,1.08316387589591
957.434962298178,1.08921840703213
961.273816138587,1.0943095909511
965.108367402565,1.08244987785571
968.938616090114,1.08857394825005
974.03892144351,1.08954405969059
977.859130786056,1.08290904485845
981.675037552172,1.08801179586328
985.486641741858,1.08922973153291
989.293943355114,1.08573656171977
993.096942391941,1.08307899064355
996.895638852337,1.08722952943086
1000.6900327363,1.08503988938469
1004.48012404384,1.08788002097928
1009.52688622389,1.08803698732141
1013.30693818642,1.08851699910829
1017.08268757253,1.08725241623688
1020.8541343822,1.0861924363672
1024.62127861545,1.08186801678415
1028.38412027226,1.08614826868267
1032.14265935265,1.08499802052736
1035.8968958566,1.08245512266636
1039.64682978413,1.08471608602086
1044.64004879083,1.0821692629832
1048.37994337335,1.07784065666552
1052.11553537944,1.0804258016856
1055.84682480911,1.08137247531159
1059.57381166234,1.07630321813202
1063.29649593914,1.08165073924967
1067.01487763952,1.07773529869906
1070.72895676346,1.08038963951122
1074.43873331097,1.08169155267662
1079.37840914432,1.0836194533841
1083.07814634683,1.07796772372295
1086.77358097292,1.08031195989249
1090.46471302257,1.07863156826722
1094.15154249579,1.07402333323231
1097.83406939258,1.07788644787639
1101.51229371294,1.07286018442589
1105.18621545688,1.0754641035064
1108.85583462438,1.07219771587475
1113.74196728438,1.07685130037424
1117.40154710688,1.07254742371244
1121.05682435295,1.07072768863728
1124.70779902259,1.06921031424254
1128.3544711158,1.07043872660041
1131.99684063258,1.07176345951375
1135.63490757293,1.06926015984206
1139.26867193685,1.07053016602417
1142.89813372434,1.06799066418988
1147.73072321099,1.07091889080965
1151.35014565348,1.06911228479424
1154.96526551954,1.0717792232659
1158.57608280917,1.07325984325999
1162.18259752237,1.06903431207696
1165.78480965914,1.06844845574643
1169.38271921947,1.0671984675757
1172.97632620338,1.07018320435288
1176.56563061086,1.06957345257581
1181.34467692417,1.06748528605102
1184.92394198664,1.06889367354101
1188.49890447269,1.06705495219355
1192.06956438231,1.06701834531797
1195.63592171549,1.06472781528037
1199.19797647225,1.06891208545586
1202.75572865258,1.06635640140664
1206.30917825648,1.06791624108489
1209.85832528395,1.06580938177698
1214.5838284239,1.06865302403962
1218.12293610637,1.06603700641491
1221.6577412124,1.06725736790974
1225.18824374201,1.06824769111806
1228.71444369518,1.0689446263252
1232.23634107193,1.06773448610615
1235.75393587224,1.06874072025021
1239.26722809613,1.06760439735121
1242.77621774359,1.06922147415046
1247.44817771019,1.06960082809651
1250.94712801265,1.06723836204633
1254.44177573867,1.06762952197113
1257.93212088826,1.06676941485242
1261.41816346143,1.06597808229622
1264.89990345816,1.06827353685688
1268.37734087847,1.06793752993177
1271.85047572234,1.06607633782652
1275.31930798978,1.0672012180471
1279.93772478304,1.06849238197566
1283.39651770548,1.06555422646547
1286.8510080515,1.06705165121545
1290.30119582108,1.07003074688436
1293.74708101423,1.06420204909314
1297.18866363095,1.06625261480093
1300.62594367125,1.06321912841956
1304.05892113511,1.06506756496744
1307.48759602254,1.06814186743783
1312.05246964245,1.06749470878003
1315.47110518488,1.06760901126907
1318.88543815088,1.06445907301981
1322.29546854045,1.06619682632603
1325.70119635359,1.06660342268032
1329.10262159031,1.06651716616748
1332.49974425059,1.06630945872099
1335.89256433444,1.06323830905201
1339.28108184186,1.06527748966888
1343.79241228842,1.06492825625168
1347.17089045084,1.06345097652907
1350.54506603683,1.06882716606847
1353.91493904639,1.06797366127803
1357.28050947952,1.06836317434304
1360.64177733622,1.06751770098076
1363.99874261649,1.06806806599214
1367.35140532033,1.0667842547254
1370.69976544774,1.06481916709358
1375.15755272095,1.0679652022306
1378.49587350336,1.07072217291224
1381.82989170933,1.06831223706897
1385.15960733888,1.07069381216021
1388.485020392,1.0708905544256
1391.80613086869,1.06992927860192
1395.12293876895,1.07159463571387
1398.43544409277,1.07218438508314
1401.74364684017,1.0715887853348
1406.14789094004,1.07310684647948
1409.44605434243,1.07249183818101
1412.7399151684,1.07490102024403
1416.02947341793,1.07609087999823
1419.31472909104,1.07684169876959
1422.59568218772,1.07822520789816
1425.87233270796,1.07884291193691
1429.14468065178,1.07874418585281
