***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.09,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.2,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1920,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:57,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.069538,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
901.938585242429,0.141665262093376
905.839109344998,0.13905824111262
909.735330871137,0.144112726918685
913.627249820846,0.140610762122104
917.514866194126,0.136820940158532
921.398179990975,0.136206718878813
925.277191211395,0.136741402037826
929.151899855385,0.131934838639055
933.022305922945,0.133446766053922
938.17615444969,0.134220613625204
942.036521172247,0.135397319875983
945.892585318375,0.137690386404819
949.744346888073,0.138062707655021
953.59180588134,0.137801350968682
957.434962298178,0.139120721247207
961.273816138587,0.138369593157759
965.108367402565,0.138991548569089
968.938616090114,0.137995099491101
974.03892144351,0.139257680750598
977.859130786056,0.13850409377161
981.675037552172,0.139344087423404
985.486641741858,0.138846990639169
989.293943355114,0.138465383101345
993.096942391941,0.139119514707369
996.895638852337,0.138280603576233
1000.6900327363,0.137601487449644
1004.48012404384,0.138054917165018
1009.52688622389,0.138731042675282
1013.30693818642,0.13787613719328
1017.08268757253,0.138179639367288
1020.8541343822,0.137260306714882
1024.62127861545,0.138077021852373
1028.38412027226,0.137490047675691
1032.14265935265,0.137610099320399
1035.8968958566,0.138470236837446
1039.64682978413,0.137823128475254
1044.64004879083,0.138000658441853
1048.37994337335,0.137693795498157
1052.11553537944,0.136673955690109
1055.84682480911,0.137279469485281
1059.57381166234,0.137563471229569
1063.29649593914,0.136829403728689
1067.01487763952,0.137577928311736
1070.72895676346,0.137299191937148
1074.43873331097,0.137641330138688
1079.37840914432,0.13737208477346
1083.07814634683,0.137328119428899
1086.77358097292,0.137728144851046
1090.46471302257,0.137282692132928
1094.15154249579,0.137683449466609
1097.83406939258,0.137740221112943
1101.51229371294,0.137724745710814
1105.18621545688,0.137684664338408
1108.85583462438,0.137497418916077
1113.74196728438,0.137537168397746
1117.40154710688,0.138382288142555
1121.05682435295,0.137478688530673
1124.70779902259,0.137759728376124
1128.3544711158,0.138120749976262
1131.99684063258,0.138639078676168
1135.63490757293,0.138842074402358
1139.26867193685,0.138016303329712
1142.89813372434,0.138107738525415
1147.73072321099,0.137528487780933
1151.35014565348,0.137767101079189
1154.96526551954,0.138145137360173
1158.57608280917,0.138041170023291
1162.18259752237,0.136586543283115
1165.78480965914,0.136950220754272
1169.38271921947,0.137120224606437
1172.97632620338,0.136900151750102
1176.56563061086,0.137157693997397
1181.34467692417,0.135918621454196
1184.92394198664,0.136743801307089
1188.49890447269,0.136165393413063
1192.06956438231,0.135811291531037
1195.63592171549,0.13620578598034
1199.19797647225,0.136367971694485
1202.75572865258,0.13676774465277
1206.30917825648,0.136793508379603
1209.85832528395,0.136776569702703
1214.5838284239,0.136687657320527
1218.12293610637,0.137482014492107
1221.6577412124,0.136795652711864
1225.18824374201,0.136976348740145
1228.71444369518,0.136948258711997
1232.23634107193,0.136919338910628
1235.75393587224,0.13623737990224
1239.26722809613,0.136854138578937
1242.77621774359,0.136587668550016
1247.44817771019,0.136853771823786
1250.94712801265,0.136935503010479
1254.44177573867,0.137001086996691
1257.93212088826,0.137329114784988
1261.41816346143,0.136741575413024
1264.89990345816,0.13641329680059
1268.37734087847,0.136214858713474
1271.85047572234,0.136821449868374
1275.31930798978,0.136420143088374
1279.93772478304,0.136454444460338
1283.39651770548,0.136638055583188
1286.8510080515,0.136496178441464
1290.30119582108,0.136364487994979
1293.74708101423,0.13676111832126
1297.18866363095,0.136377391830644
1300.62594367125,0.136310765651829
1304.05892113511,0.136652749277897
1307.48759602254,0.136661025863843
1312.05246964245,0.136297699754285
1315.47110518488,0.136629317683052
1318.88543815088,0.136382559021937
1322.29546854045,0.136398744734387
1325.70119635359,0.136161316504508
1329.10262159031,0.136250756673096
1332.49974425059,0.1357694582946
1335.89256433444,0.136176889033847
1339.28108184186,0.135972045629153
1343.79241228842,0.135747500398544
1347.17089045084,0.134990296573923
1350.54506603683,0.135341110218118
1353.91493904639,0.13513379967725
1357.28050947952,0.134657930947649
1360.64177733622,0.134593069017474
1363.99874261649,0.134286157728877
1367.35140532033,0.13415174255743
1370.69976544774,0.134614822624408
1375.15755272095,0.13377436588427
1378.49587350336,0.133201031546391
1381.82989170933,0.133482887612237
1385.15960733888,0.133245854978887
1388.485020392,0.132630369285502
1391.80613086869,0.132662892514854
1395.12293876895,0.132386761208603
1398.43544409277,0.131908811829367
1401.74364684017,0.131411840270344
1406.14789094004,0.130625803189096
1409.44605434243,0.129792704558082
1412.7399151684,0.1296339853147
1416.02947341793,0.128759742515487
1419.31472909104,0.128722755837659
1422.59568218772,0.129033012333006
1425.87233270796,0.128753677322418
1429.14468065178,0.128067455931664
1432.41272601917,0.128218165118698
1436.76342694568,0.127120016523572
1440.02143296807,0.127192230657065
1443.27513641402,0.126815942951499
1446.52453728354,0.127106848889944
1449.76963557664,0.126914954795283
1453.0104312933,0.126485223926069
1456.24692443354,0.126465434729369
1459.47911499734,0.12671188603675
1462.70700298472,0.12625497196887
1467.00416073789,0.126330196094383
1470.22200938026,0.126258457301666
1473.4355554462,0.126286114431284
1476.64479893571,0.125805085825273
1479.8497398488,0.125820863682077
1483.05037818545,0.125333709228638
1486.24671394567,0.125390144737378
1489.43874712947,0.124613513982977
1492.62647773683,0.124154251949516
1496.87009231665,0.12369489760281
1500.04778357901,0.123999796719562
1503.22117226494,0.12438504879264
1506.39025837444,0.123858092210103
1509.55504190751,0.123863368300601
1512.71552286416,0.124384288300425
1515.87170124437,0.12413648204614
1519.02357704815,0.124543746645196
1522.1711502755,0.124884682592227
1526.36122168197,0.124901858693047
1529.49875556432,0.125619961398301
1532.63198687024,0.125622604620851
1535.76091559973,0.125797701477622
1538.88554175279,0.125952828823615
