***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,48.02,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.26,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1920,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:50,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0912313,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.938585242429,11014
905.839109344998,12378
909.735330871137,13310
913.627249820846,14480
917.514866194126,15605
921.398179990975,17498
925.277191211395,19803
929.151899855385,22436
933.022305922945,24386
938.17615444969,28838
942.036521172247,31156
945.892585318375,33045
949.744346888073,34922
953.59180588134,37410
957.434962298178,38766
961.273816138587,40961
965.108367402565,42871
968.938616090114,44890
974.03892144351,47274
977.859130786056,49216
981.675037552172,51182
985.486641741858,53027
989.293943355114,55233
993.096942391941,57184
996.895638852337,58078
1000.6900327363,59340
1004.48012404384,60218
1009.52688622389,61432
1013.30693818642,63113
1017.08268757253,62820
1020.8541343822,63759
1024.62127861545,64152
1028.38412027226,64583
1032.14265935265,64729
1035.8968958566,64457
1039.64682978413,64732
1044.64004879083,64674
1048.37994337335,64428
1052.11553537944,64191
1055.84682480911,63951
1059.57381166234,64235
1063.29649593914,63653
1067.01487763952,63435
1070.72895676346,63312
1074.43873331097,63243
1079.37840914432,62911
1083.07814634683,62801
1086.77358097292,63181
1090.46471302257,63298
1094.15154249579,63377
1097.83406939258,62942
1101.51229371294,64170
1105.18621545688,63839
1108.85583462438,63775
1113.74196728438,64925
1117.40154710688,64962
1121.05682435295,65311
1124.70779902259,65790
1128.3544711158,66226
1131.99684063258,67261
1135.63490757293,67046
1139.26867193685,67528
1142.89813372434,67809
1147.73072321099,68928
1151.35014565348,69180
1154.96526551954,69507
1158.57608280917,70077
1162.18259752237,70299
1165.78480965914,70731
1169.38271921947,70838
1172.97632620338,71958
1176.56563061086,72638
1181.34467692417,73030
1184.92394198664,74224
1188.49890447269,74871
1192.06956438231,75650
1195.63592171549,76467
1199.19797647225,77313
1202.75572865258,78567
1206.30917825648,79781
1209.85832528395,80647
1214.5838284239,82177
1218.12293610637,82957
1221.6577412124,84332
1225.18824374201,86306
1228.71444369518,86780
1232.23634107193,87981
1235.75393587224,89254
1239.26722809613,90412
1242.77621774359,91168
1247.44817771019,93180
1250.94712801265,94522
1254.44177573867,95783
1257.93212088826,96786
1261.41816346143,97906
1264.89990345816,98938
1268.37734087847,99801
1271.85047572234,101255
1275.31930798978,101899
1279.93772478304,102908
1283.39651770548,103712
1286.8510080515,104280
1290.30119582108,104371
1293.74708101423,104561
1297.18866363095,106010
