***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,47.96,,,,,,System Temp (C):,34.7,,,,,,,
Humidity (%):,30.35,,,,,,Humidity (%):,35.27,,,,,,,
Lamp Intensity:,1921,,,,,,Lamp Intensity:,1767,,,,,,,
Data Date-Time:,20/10/27T13:11:45,,,,,,Data Date-Time:,20/5/13T16:0:36,,,,,,,
Total Measurement Time in sec:,2.0274067,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-7.40266672958336,0.0577935962102471,-0.000112288131265282,,,,,
Serial Number:,947R033,(95UB122GC0A947R033),,,,,Pixel to Wavelength Coefficients:,1779.07784909224,-0.923938295271985,-0.000239032023878199,,,,,
GUI Version:,3.6.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(HH:MM:SS):,19min 43sec ,,,,,,
UUID:,DE:67:0C:88:67:4B:68:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.938585242429,12133
905.839109344998,13077
909.735330871137,14334
913.627249820846,15593
917.514866194126,16963
921.398179990975,19391
925.277191211395,21298
929.151899855385,24225
933.022305922945,26193
938.17615444969,30297
942.036521172247,32925
945.892585318375,34497
949.744346888073,36709
953.59180588134,37590
957.434962298178,39567
961.273816138587,41465
965.108367402565,43003
968.938616090114,44344
974.03892144351,46855
977.859130786056,48803
981.675037552172,50385
985.486641741858,52577
989.293943355114,54173
993.096942391941,55176
996.895638852337,56232
1000.6900327363,58023
1004.48012404384,58889
1009.52688622389,59944
1013.30693818642,60864
1017.08268757253,61381
1020.8541343822,62444
1024.62127861545,62426
1028.38412027226,62943
1032.14265935265,62852
1035.8968958566,63043
1039.64682978413,62986
1044.64004879083,62717
1048.37994337335,63174
1052.11553537944,62467
1055.84682480911,62356
1059.57381166234,62464
1063.29649593914,61951
1067.01487763952,61996
1070.72895676346,61850
1074.43873331097,61904
1079.37840914432,61855
1083.07814634683,61649
1086.77358097292,61968
1090.46471302257,62228
1094.15154249579,62142
1097.83406939258,62655
1101.51229371294,63175
1105.18621545688,63381
1108.85583462438,64333
1113.74196728438,64929
1117.40154710688,65139
1121.05682435295,65684
1124.70779902259,66645
1128.3544711158,67245
1131.99684063258,67647
1135.63490757293,68546
1139.26867193685,68672
1142.89813372434,69794
1147.73072321099,70817
1151.35014565348,70993
1154.96526551954,71332
1158.57608280917,71551
1162.18259752237,72055
1165.78480965914,72925
1169.38271921947,73018
1172.97632620338,73699
1176.56563061086,74170
1181.34467692417,74922
1184.92394198664,75772
1188.49890447269,76941
1192.06956438231,77453
1195.63592171549,78083
1199.19797647225,79247
1202.75572865258,80344
1206.30917825648,81167
1209.85832528395,82361
1214.5838284239,83627
1218.12293610637,84777
1221.6577412124,85551
1225.18824374201,86992
1228.71444369518,87795
1232.23634107193,88997
1235.75393587224,90501
1239.26722809613,90881
1242.77621774359,92193
1247.44817771019,93532
1250.94712801265,94390
1254.44177573867,95675
1257.93212088826,96848
1261.41816346143,97794
1264.89990345816,99019
1268.37734087847,99616
1271.85047572234,100602
1275.31930798978,101296
1279.93772478304,102520
1283.39651770548,102686
1286.8510080515,103853
1290.30119582108,104743
1293.74708101423,105447
1297.18866363095,105667
