***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,49.32,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,14.33,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2671,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 15:0:23,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8011685,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,35330
905.531115772228,38267
909.427452498074,41376
913.319483609787,45013
917.207209107368,48731
921.090628990817,53884
924.969743260134,60335
930.13519799724,70231
934.004265833582,79187
937.869028055792,87478
941.72948466387,95352
945.585635657816,102392
949.43748103763,108729
953.285020803312,115110
957.128254954862,120671
960.967183492279,126561
966.07905725352,133160
969.907939357962,138708
973.732515848273,143733
977.552786724452,148839
981.368751986498,152911
985.180411634413,157121
988.987765668195,160721
992.790814087846,163905
996.589556893364,166248
1001.64784967874,169801
1005.43654605128,171228
1009.22093680969,172884
1013.00102195397,173665
1016.77680148412,174436
1020.54827540013,174959
1024.31544370202,175142
1028.07830638977,174851
1031.83686346339,174557
1036.8415752729,173545
1040.59008591354,172908
1044.33429094005,171885
1048.07419035243,170683
1051.80978415068,169865
1055.5410723348,169168
1059.26805490478,168296
1062.99073186063,167521
1066.70910320235,166785
1071.66023403599,166287
1075.36855894474,165767
1079.07257823935,166273
1082.77229191983,166268
1086.46769998618,166723
1090.1588024384,167267
1093.84559927648,167735
1097.52809050043,168713
1101.20627611025,169406
1106.10382596803,170238
1109.77196514487,171049
1113.43579870759,172225
1117.09532665617,173037
1120.75054899062,172936
1124.40146571093,173554
1128.04807681712,173790
1131.69038230917,175568
1135.32838218709,177157
1140.172351069,179981
1143.80030451395,181743
1147.42395234476,182857
1151.04329456145,184129
1154.658331164,185954
1158.26906215241,187348
1161.8754875267,188790
1165.47760728685,190006
1169.07542143287,191441
1173.86580933892,194251
1177.45357705197,196057
1181.03703915088,198618
1184.61619563566,200982
1188.19104650631,204286
1191.76159176283,207121
1195.32783140522,210226
1198.88976543347,214055
1202.44739384759,217122
1207.18420077777,222050
1210.73178275892,225105
1214.27505912594,228846
1217.81402987882,232192
1221.34869501757,236172
1224.87905454219,239796
1228.40510845267,244064
1231.92685674903,247329
1235.44429943125,250685
1240.12752538557,255779
1243.63492163481,258770
1247.13801226993,261645
1250.63679729091,263947
1254.13127669776,267381
1257.62145049048,271411
1261.10731866907,276426
1264.58888123353,281183
1268.06613818385,285806
1272.6957831623,291066
1276.16299367965,294313
1279.62589858286,297754
1283.08449787195,301200
1286.5387915469,303587
1289.98877960772,305846
1293.43446205441,308222
1296.87583888696,309833
1300.31291010539,311608
1304.88897410797,313340
1308.31599889342,314255
1311.73871806474,315359
1315.15713162192,316191
1318.57123956497,316529
1321.98104189389,316945
1325.38653860868,316785
1328.78772970934,317014
1332.18461519586,317291
1336.70709822258,316578
1340.09393727613,315782
1343.47647071555,314301
1346.85469854083,313185
1350.22862075199,311598
1353.59823734901,309054
1356.9635483319,307617
