***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,49.13,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,14.52,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2668,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:59:56,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8161441,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,20112
905.531115772228,22083
909.427452498074,23252
913.319483609787,25410
917.207209107368,27702
921.090628990817,30358
924.969743260134,33075
930.13519799724,38393
934.004265833582,43272
937.869028055792,47277
941.72948466387,51129
945.585635657816,54166
949.43748103763,57068
953.285020803312,59783
957.128254954862,62095
960.967183492279,64182
966.07905725352,67430
969.907939357962,68999
973.732515848273,70718
977.552786724452,72576
981.368751986498,74461
985.180411634413,75703
988.987765668195,77241
992.790814087846,78206
996.589556893364,79517
1001.64784967874,80546
1005.43654605128,81099
1009.22093680969,81531
1013.00102195397,81785
1016.77680148412,82302
1020.54827540013,82419
1024.31544370202,82417
1028.07830638977,82565
1031.83686346339,81971
1036.8415752729,81516
1040.59008591354,81257
1044.33429094005,81282
1048.07419035243,80571
1051.80978415068,80426
1055.5410723348,80173
1059.26805490478,80281
1062.99073186063,79755
1066.70910320235,79576
1071.66023403599,79886
1075.36855894474,80151
1079.07257823935,80168
1082.77229191983,80593
1086.46769998618,80685
1090.1588024384,81477
1093.84559927648,82061
1097.52809050043,83334
1101.20627611025,83239
1106.10382596803,84371
1109.77196514487,85032
1113.43579870759,85938
1117.09532665617,86818
1120.75054899062,87436
1124.40146571093,87789
1128.04807681712,89107
1131.69038230917,89968
1135.32838218709,91021
1140.172351069,92908
1143.80030451395,93705
1147.42395234476,94673
1151.04329456145,96176
1154.658331164,97067
1158.26906215241,98095
1161.8754875267,98942
1165.47760728685,100500
1169.07542143287,101534
1173.86580933892,103479
1177.45357705197,104883
1181.03703915088,106335
1184.61619563566,107327
1188.19104650631,109074
1191.76159176283,110934
1195.32783140522,112151
1198.88976543347,114023
1202.44739384759,115645
1207.18420077777,118025
1210.73178275892,119219
1214.27505912594,120931
1217.81402987882,122721
1221.34869501757,124000
1224.87905454219,125864
1228.40510845267,126877
1231.92685674903,128421
1235.44429943125,129671
1240.12752538557,131353
1243.63492163481,132482
1247.13801226993,133074
1250.63679729091,134208
1254.13127669776,135562
1257.62145049048,136995
1261.10731866907,138794
1264.58888123353,140678
1268.06613818385,142611
1272.6957831623,145125
1276.16299367965,146286
1279.62589858286,147423
1283.08449787195,148415
1286.5387915469,149560
1289.98877960772,150329
1293.43446205441,151707
1296.87583888696,152534
