***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,49.19,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,14.43,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2671,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 15:0:6,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.801169,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,42394
905.531115772228,46491
909.427452498074,50146
913.319483609787,53528
917.207209107368,58309
921.090628990817,64430
924.969743260134,71315
930.13519799724,82770
934.004265833582,91466
937.869028055792,100738
941.72948466387,109029
945.585635657816,115525
949.43748103763,121449
953.285020803312,127241
957.128254954862,132772
960.967183492279,136569
966.07905725352,142800
969.907939357962,147515
973.732515848273,151324
977.552786724452,155285
981.368751986498,158584
985.180411634413,161892
988.987765668195,165101
992.790814087846,167649
996.589556893364,169745
1001.64784967874,172610
1005.43654605128,173896
1009.22093680969,174732
1013.00102195397,175602
1016.77680148412,176233
1020.54827540013,176584
1024.31544370202,176394
1028.07830638977,175792
1031.83686346339,175722
1036.8415752729,174909
1040.59008591354,174378
1044.33429094005,173147
1048.07419035243,172577
1051.80978415068,172170
1055.5410723348,171249
1059.26805490478,170932
1062.99073186063,170859
1066.70910320235,170181
1071.66023403599,170573
1075.36855894474,170312
1079.07257823935,171474
1082.77229191983,172041
1086.46769998618,173176
1090.1588024384,173746
1093.84559927648,175322
1097.52809050043,176683
1101.20627611025,177998
1106.10382596803,180393
1109.77196514487,182162
1113.43579870759,183873
1117.09532665617,185557
1120.75054899062,186822
1124.40146571093,187903
1128.04807681712,189486
1131.69038230917,191147
1135.32838218709,193822
1140.172351069,197870
1143.80030451395,200401
1147.42395234476,202268
1151.04329456145,204624
1154.658331164,206829
1158.26906215241,208828
1161.8754875267,211095
1165.47760728685,213208
1169.07542143287,215314
1173.86580933892,218375
1177.45357705197,220972
1181.03703915088,224136
1184.61619563566,227159
1188.19104650631,230149
1191.76159176283,233670
1195.32783140522,236917
1198.88976543347,240549
1202.44739384759,244396
1207.18420077777,248080
1210.73178275892,251795
1214.27505912594,255308
1217.81402987882,258799
1221.34869501757,262097
1224.87905454219,265283
1228.40510845267,268371
1231.92685674903,271468
1235.44429943125,274146
1240.12752538557,278135
1243.63492163481,280103
1247.13801226993,282132
1250.63679729091,284254
1254.13127669776,287029
1257.62145049048,290728
1261.10731866907,294905
1264.58888123353,299251
1268.06613818385,302981
1272.6957831623,307774
1276.16299367965,310847
1279.62589858286,313795
1283.08449787195,316377
1286.5387915469,318746
1289.98877960772,321274
1293.43446205441,323064
1296.87583888696,325000
1300.31291010539,326558
1304.88897410797,328107
1308.31599889342,329150
1311.73871806474,330004
1315.15713162192,330980
1318.57123956497,331315
1321.98104189389,331520
1325.38653860868,331706
1328.78772970934,331935
1332.18461519586,331941
1336.70709822258,331607
1340.09393727613,331151
1343.47647071555,330005
1346.85469854083,328407
1350.22862075199,326906
1353.59823734901,325031
1356.9635483319,322934
1360.32455370065,320736
1363.68125345528,319243
1368.15015550613,317773
1371.49680882778,316615
1374.8391565353,314135
1378.17719862868,311142
1381.51093510794,307556
1384.84036597306,304154
1388.16549122405,300919
1391.48631086091,298127
1394.80282488363,295919
1399.21814595862,293518
1402.52461354837,292561
1405.82677552399,291324
1409.12463188548,290782
1412.41818263283,289877
1415.70742776605,290036
1418.99236728514,289809
1422.2730011901,290164
1425.54932948093,290623
1429.91106958005,290828
1433.1773514379,291254
1436.43932768162,291494
1439.6969983112,291755
1442.95036332666,292279
1446.19942272798,293024
1449.44417651517,292866
1452.68462468823,292673
1456.99852463033,292917
1460.22892637041,292309
1463.45502249637,291062
1466.67681300819,290602
1469.89429790587,289519
1473.10747718943,289165
1476.31635085885,287870
1479.52091891415,286542
1482.72118135531,285378
1486.98150032154,284027
1490.17171632972,282288
1493.35762672377,280708
1496.53923150369,279367
1499.71653066948,277568
1502.88952422114,275746
1506.05821215866,274209
1509.22259448206,272188
1512.38267119132,270240
1516.58940918168,267148
1519.73943945797,265514
1522.88516412012,262769
1526.02658316814,260645
1529.16369660203,258415
1532.29650442179,255865
1535.42500662741,253267
1538.54920321891,251044
1541.66909419627,248735
1545.82225121076,244823
1548.93209575515,242173
1552.0376346854,239537
1555.13886800153,236572
1558.23579570352,233325
1561.32841779137,230262
1564.4167342651,227622
1567.50074512469,224355
1570.58045037016,220721
1574.68002640879,215807
1577.74968522127,212351
1580.81503841963,208596
1583.87608600385,204632
1586.93282797394,200883
1589.9852643299,196908
1593.03339507173,192972
1596.07722019942,189225
1599.11673971298,185825
1603.16273477575,180576
1606.19220785634,176734
1609.21737532279,172196
1612.23823717512,168047
1615.25479341331,163904
1618.26704403737,160215
1621.27498904729,156377
1624.27862844309,152357
1627.27796222475,147741
1631.27037631165,142117
1634.25966366034,137306
1637.2446453949,132128
1640.22532151532,126451
1643.20169202161,120550
1646.17375691377,114457
1649.1415161918,108234
1652.10496985569,102874
1655.06411790546,97334
1659.00295101649,91493
1661.95205263328,88429
1664.89684863594,86744
1667.83733902446,84802
1670.77352379886,83726
1673.70540295912,80738
1676.63297650524,77407
1679.55624443724,73642
1682.4752067551,68901
1686.36045889027,61885
1689.26937477516,55916
1692.17398504592,49384
1695.07428970255,43119
1697.97028874504,36769
1700.8619821734,31322
