***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,49.11,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,14.52,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2669,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:59:53,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7911808,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.779706130104479,102131,16961
905.531115772228,0.770253923197654,110950,18831
909.427452498074,0.777040661437512,119508,19969
913.319483609787,0.775738802923739,129795,21753
917.207209107368,0.784421039006902,143166,23519
921.090628990817,0.797297692931498,160172,25544
924.969743260134,0.802953782917418,180815,28463
930.13519799724,0.804191731040548,210522,33045
934.004265833582,0.802133123114173,231687,36540
937.869028055792,0.794063663624883,249996,40167
941.72948466387,0.786267320936357,265685,43461
945.585635657816,0.781228592163116,279147,46196
949.43748103763,0.777227650278466,291226,48641
953.285020803312,0.776908059273037,302792,50610
957.128254954862,0.776287094708471,314069,52570
960.967183492279,0.775657452261751,325247,54520
966.07905725352,0.774893154697766,339962,57087
969.907939357962,0.773911686632643,350977,59070
973.732515848273,0.777247583718736,361509,60377
977.552786724452,0.77668585104881,371608,62144
981.368751986498,0.778357832005912,380605,63404
985.180411634413,0.778564450475253,389074,64784
988.987765668195,0.777628058024493,396542,66170
992.790814087846,0.777962685530363,402965,67190
996.589556893364,0.776935500496822,408092,68206
1001.64784967874,0.778356604438626,414610,69069
1005.43654605128,0.776536624309721,417748,69884
1009.22093680969,0.776388206589446,419882,70265
1013.00102195397,0.775175272532678,421613,70752
1016.77680148412,0.77678732669262,422828,70693
1020.54827540013,0.775916679569878,423181,70894
1024.31544370202,0.77394581215253,422798,71152
1028.07830638977,0.772074444852198,422122,71345
1031.83686346339,0.774002622181436,421427,70912
1036.8415752729,0.772424663231813,420017,70932
1040.59008591354,0.773165960567633,418356,70531
1044.33429094005,0.772563736506668,416485,70313
1048.07419035243,0.772744214656833,415390,70099
1051.80978415068,0.770469773410886,414299,70282
1055.5410723348,0.770900262490722,413158,70019
1059.26805490478,0.769030656002598,412194,70157
1062.99073186063,0.77198700432155,411685,69595
1066.70910320235,0.770859296592535,411349,69719
1071.66023403599,0.7709817685387,411406,69709
1075.36855894474,0.769340981173803,412471,70154
1079.07257823935,0.770141312908479,413974,70280
1082.77229191983,0.768240306791452,415714,70885
1086.46769998618,0.7686814853422,417657,71144
1090.1588024384,0.769898136640258,419594,71274
1093.84559927648,0.768648069999488,422591,71990
1097.52809050043,0.767211432006798,425209,72676
1101.20627611025,0.764437929448963,428025,73626
1106.10382596803,0.765854383518278,432567,74165
1109.77196514487,0.765726128861787,436480,74858
1113.43579870759,0.762778979410302,440246,76018
1117.09532665617,0.765813586114539,443887,76113
1120.75054899062,0.764207416503316,447164,76959
1124.40146571093,0.76229325573566,450722,77914
1128.04807681712,0.762844394296819,454231,78421
1131.69038230917,0.762234139354728,457509,79098
1135.32838218709,0.759400142523418,460998,80223
1140.172351069,0.759561177854731,466130,81086
1143.80030451395,0.758286259747174,469905,81983
1147.42395234476,0.758866229299872,473615,82520
1151.04329456145,0.756919364207284,477816,83626
1154.658331164,0.755429720605908,482210,84685
1158.26906215241,0.755310397422566,486791,85513
1161.8754875267,0.754381276479304,491522,86529
1165.47760728685,0.754413366197326,496370,87376
1169.07542143287,0.753711456427748,501518,88425
1173.86580933892,0.755064039179063,508584,89392
1177.45357705197,0.753190312036888,514246,90778
1181.03703915088,0.754018924497027,520200,91654
1184.61619563566,0.751272966568221,526464,93346
1188.19104650631,0.752777275234242,532807,94144
1191.76159176283,0.748983948869257,539596,96180
1195.32783140522,0.749512816662551,546393,97273
1198.88976543347,0.750059102967306,553751,98459
1202.44739384759,0.749398802795172,560985,99897
1207.18420077777,0.748430037819697,570818,101875
1210.73178275892,0.748404736215216,578511,103254
1214.27505912594,0.746612358182394,586183,105056
1217.81402987882,0.747498883471643,593928,106227
1221.34869501757,0.747394570396145,601639,107632
1224.87905454219,0.745392294746843,609460,109535
1228.40510845267,0.747652361760137,617092,110331
1231.92685674903,0.745768914681944,624195,112086
1235.44429943125,0.74565406557605,631507,113429
1240.12752538557,0.74523825330871,640742,115198
1243.63492163481,0.746167861456114,646786,116036
1247.13801226993,0.748590307548268,651721,116271
1250.63679729091,0.746766751120043,656626,117639
1254.13127669776,0.747950208685693,663080,118472
1257.62145049048,0.747293304932405,672260,120294
1261.10731866907,0.746767196579506,682710,122312
1264.58888123353,0.745812441575228,693458,124511
1268.06613818385,0.747550323021051,703122,125742
1272.6957831623,0.747614780364623,715010,127849
1276.16299367965,0.746084483764689,722504,129645
1279.62589858286,0.746628666559035,730050,130835
1283.08449787195,0.747267195233039,736852,131860
