***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,49.21,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,14.43,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2669,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 15:0:9,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8141559,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.568579069419872,102131,27579
905.531115772228,0.568252221809521,110950,29983
909.427452498074,0.570472736286808,119508,32131
913.319483609787,0.574885337780558,129795,34544
917.207209107368,0.579867329369347,143166,37668
921.090628990817,0.588741715588184,160172,41290
924.969743260134,0.597099737911926,180815,45723
930.13519799724,0.599841815211811,210522,52900
934.004265833582,0.595864227207474,231687,58754
937.869028055792,0.586820743615568,249996,64731
941.72948466387,0.580213060564183,265685,69848
945.585635657816,0.570453335545682,279147,75055
949.43748103763,0.565422718658869,291226,79215
953.285020803312,0.563239960502828,302792,82776
957.128254954862,0.562647835857954,314069,85976
960.967183492279,0.560531008028835,325247,89471
966.07905725352,0.562284816410267,339962,93142
969.907939357962,0.562998376743395,350977,96002
973.732515848273,0.563230318441801,361509,98830
977.552786724452,0.563820161144702,371608,101453
981.368751986498,0.56266512476904,380605,104186
985.180411634413,0.564447829952911,389074,106068
988.987765668195,0.564166303555721,396542,108174
992.790814087846,0.564997360804577,402965,109716
996.589556893364,0.563343015805956,408092,111536
1001.64784967874,0.56343669558341,414610,113293
1005.43654605128,0.560995190201975,417748,114794
1009.22093680969,0.561264051384444,419882,115309
1013.00102195397,0.560250137518017,421613,116055
1016.77680148412,0.559711085149235,422828,116534
1020.54827540013,0.559172565476623,423181,116776
1024.31544370202,0.559013691915321,422798,116713
1028.07830638977,0.558996513817297,422122,116531
1031.83686346339,0.556625589997423,421427,116976
1036.8415752729,0.554921423703586,420017,117043
1040.59008591354,0.554404443907478,418356,116719
1044.33429094005,0.553258528098886,416485,116504
1048.07419035243,0.551880417729253,415390,116567
1051.80978415068,0.550797880945159,414299,116551
1055.5410723348,0.548903917901736,413158,116738
1059.26805490478,0.549051688949177,412194,116426
1062.99073186063,0.546063783217835,411685,117085
1066.70910320235,0.546006024919596,411349,117005
1071.66023403599,0.543915004275211,411406,117586
1075.36855894474,0.54318765236686,412471,118088
1079.07257823935,0.541882535786266,413974,118875
1082.77229191983,0.541644855770399,415714,119440
1086.46769998618,0.54122613469573,417657,120114
1090.1588024384,0.539774791637257,419594,121075
1093.84559927648,0.538138825753987,422591,122400
1097.52809050043,0.539825140897038,425209,122681
1101.20627611025,0.537802353712755,428025,124070
1106.10382596803,0.53746503051284,432567,125484
