***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,49.19,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,14.43,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2671,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 15:0:6,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.801169,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.381853188778583,102131,42394
905.531115772228,0.377758418810168,110950,46491
909.427452498074,0.377160682083294,119508,50146
913.319483609787,0.384676945899339,129795,53528
917.207209107368,0.390104297787308,143166,58309
921.090628990817,0.39549846711654,160172,64430
924.969743260134,0.404053569170524,180815,71315
930.13519799724,0.405424532048149,210522,82770
934.004265833582,0.403641979238852,231687,91466
937.869028055792,0.394739735554833,249996,100738
941.72948466387,0.386825006965204,265685,109029
945.585635657816,0.383156987646801,279147,115525
949.43748103763,0.379836201988367,291226,121449
953.285020803312,0.376517322968447,302792,127241
957.128254954862,0.373918574463174,314069,132772
960.967183492279,0.376861170041034,325247,136569
966.07905725352,0.376702168094399,339962,142800
969.907939357962,0.376442473881262,350977,147515
973.732515848273,0.378211301176967,361509,151324
977.552786724452,0.378955548547969,371608,155285
981.368751986498,0.380215121344911,380605,158584
985.180411634413,0.380806821564362,389074,161892
988.987765668195,0.380539488919731,396542,165101
992.790814087846,0.380866359346026,402965,167649
996.589556893364,0.380961090613393,408092,169745
1001.64784967874,0.380573820099797,414610,172610
1005.43654605128,0.380624786987354,417748,173896
1009.22093680969,0.380754809267519,419882,174732
1013.00102195397,0.380384535482983,421613,175602
1016.77680148412,0.380076504660767,422828,176233
1020.54827540013,0.379574810210645,423181,176584
1024.31544370202,0.37964911563397,422798,176394
1028.07830638977,0.380438879973502,422122,175792
1031.83686346339,0.379896218964105,421427,175722
1036.8415752729,0.380454711809598,420017,174909
1040.59008591354,0.380054309667329,418356,174378
1044.33429094005,0.381184393377136,416485,173147
1048.07419035243,0.381473122081716,415390,172577
1051.80978415068,0.38135640556953,414299,172170
1055.5410723348,0.382488122309798,413158,171249
1059.26805490478,0.382278291643584,412194,170932
1062.99073186063,0.381927183290491,411685,170859
1066.70910320235,0.383299374577837,411349,170181
1071.66023403599,0.382360333414963,411406,170573
1075.36855894474,0.384148170632628,412471,170312
1079.07257823935,0.382774786907136,413974,171474
1082.77229191983,0.383162692231798,415714,172041
1086.46769998618,0.382332060512272,417657,173176
1090.1588024384,0.382914454355117,419594,173746
1093.84559927648,0.382083827303662,422591,175322
1097.52809050043,0.381407683473258,425209,176683
1101.20627611025,0.381054013372458,428025,177998
1106.10382596803,0.379833703481829,432567,180393
1109.77196514487,0.379506562784512,436480,182162
1113.43579870759,0.379177456823121,440246,183873
1117.09532665617,0.37879508371454,443887,185557
1120.75054899062,0.379038815322081,447164,186822
1124.40146571093,0.379975042787215,450722,187903
1128.04807681712,0.379699642244985,454231,189486
1131.69038230917,0.379032155541276,457509,191147
1135.32838218709,0.37629597061279,460998,193822
1140.172351069,0.372127101135416,466130,197870
1143.80030451395,0.370110181807715,469905,200401
1147.42395234476,0.369498268364488,473615,202268
1151.04329456145,0.368304118286426,477816,204624
1154.658331164,0.367624780286939,482210,206829
1158.26906215241,0.367553811061004,486791,208828
1161.8754875267,0.367065014438073,491522,211095
1165.47760728685,0.367002029111783,496370,213208
1169.07542143287,0.367214255773476,501518,215314
1173.86580933892,0.367159775204164,508584,218375
1177.45357705197,0.366833675809178,514246,220972
1181.03703915088,0.36565873074607,520200,224136
1184.61619563566,0.365038730993825,526464,227159
1188.19104650631,0.364560829725987,532807,230149
1191.76159176283,0.363465763047863,539596,233670
1195.32783140522,0.362908902156614,546393,236917
1198.88976543347,0.362110967697475,553751,240549
1202.44739384759,0.360857155365971,560985,244396
1207.18420077777,0.36190590633846,570818,248080
1210.73178275892,0.361264519297647,578511,251795
1214.27505912594,0.360968795726173,586183,255308
1217.81402987882,0.360771206150232,593928,258799
1221.34869501757,0.360873930756994,601639,262097
1224.87905454219,0.361235787136029,609460,265283
1228.40510845267,0.361614331797453,617092,268371
1231.92685674903,0.361601642161845,624195,271468
1235.44429943125,0.362396255320148,631507,274146
1240.12752538557,0.362427549368908,640742,278135
1243.63492163481,0.363442850526592,646786,280103
1247.13801226993,0.363609367686539,651721,282132
1250.63679729091,0.363611490454115,656626,284254
1254.13127669776,0.363640150869236,663080,287029
1257.62145049048,0.364050410493558,672260,290728
1261.10731866907,0.364554128321174,682710,294905
1264.58888123353,0.364984552359481,693458,299251
1268.06613818385,0.365615292136598,703122,302981
1272.6957831623,0.366080186905287,715010,307774
1276.16299367965,0.36629357549389,722504,310847
1279.62589858286,0.366706586028224,730050,313795
1283.08449787195,0.367175363041877,736852,316377
1286.5387915469,0.36737862112902,742717,318746
1289.98877960772,0.367106133848579,748138,321274
1293.43446205441,0.367605600303909,753172,323064
1296.87583888696,0.367579534425915,757640,325000
1300.31291010539,0.367602347761591,761312,326558
1304.88897410797,0.367899629328096,765447,328107
1308.31599889342,0.367858207779591,767807,329150
1311.73871806474,0.368011000673,770070,330004
1315.15713162192,0.367464370811031,771376,330980
1318.57123956497,0.36765457848623,772495,331315
1321.98104189389,0.367973603830328,773541,331520
1325.38653860868,0.368047667416906,774107,331706
1328.78772970934,0.367758045172264,774125,331935
1332.18461519586,0.367476895520302,773638,331941
1336.70709822258,0.367673772527089,773210,331607
1340.09393727613,0.367761650997851,772303,331151
1343.47647071555,0.368276923022044,770544,330005
1346.85469854083,0.369222424287311,768484,328407
1350.22862075199,0.369510389197527,765479,326906
1353.59823734901,0.369906492673112,761783,325031
1356.9635483319,0.370184578090467,757353,322934
1360.32455370065,0.370820835277112,753301,320736
1363.68125345528,0.370958409573422,750032,319243
1368.15015550613,0.370446566653587,745699,317773
1371.49680882778,0.37031468251603,742756,316615
