***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,54.06,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,13.81,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2724,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:37:4,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8420988,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,00:00:00:00:00:00:00:00,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,28026
905.531115772228,30349
909.427452498074,32306
913.319483609787,34635
917.207209107368,37765
921.090628990817,41136
924.969743260134,45195
930.13519799724,52512
934.004265833582,57846
937.869028055792,64163
941.72948466387,69347
945.585635657816,73728
949.43748103763,78052
953.285020803312,81869
957.128254954862,84985
960.967183492279,88566
966.07905725352,92440
969.907939357962,95646
973.732515848273,98458
977.552786724452,100665
981.368751986498,103234
985.180411634413,105229
988.987765668195,107247
992.790814087846,108695
996.589556893364,109910
1001.64784967874,111714
1005.43654605128,112975
1009.22093680969,113622
1013.00102195397,114290
1016.77680148412,114555
1020.54827540013,114801
1024.31544370202,114793
1028.07830638977,114595
1031.83686346339,114496
1036.8415752729,113738
1040.59008591354,113624
1044.33429094005,113194
1048.07419035243,112824
1051.80978415068,112402
1055.5410723348,112405
1059.26805490478,111983
1062.99073186063,111483
1066.70910320235,111473
1071.66023403599,111371
1075.36855894474,111354
1079.07257823935,111879
1082.77229191983,112878
1086.46769998618,113060
1090.1588024384,113418
1093.84559927648,113888
1097.52809050043,114738
1101.20627611025,115656
1106.10382596803,116613
1109.77196514487,117899
1113.43579870759,118732
1117.09532665617,119595
1120.75054899062,120954
1124.40146571093,121647
1128.04807681712,122602
1131.69038230917,123534
1135.32838218709,124637
1140.172351069,126273
1143.80030451395,127008
1147.42395234476,128504
1151.04329456145,129772
1154.658331164,131175
1158.26906215241,132362
1161.8754875267,133407
1165.47760728685,135178
1169.07542143287,135982
1173.86580933892,138118
1177.45357705197,139677
1181.03703915088,141273
1184.61619563566,143531
1188.19104650631,145071
1191.76159176283,146704
1195.32783140522,149006
1198.88976543347,151302
1202.44739384759,153458
1207.18420077777,156237
1210.73178275892,158338
1214.27505912594,160465
1217.81402987882,162599
1221.34869501757,164873
1224.87905454219,166727
1228.40510845267,168799
1231.92685674903,170891
1235.44429943125,172470
1240.12752538557,174700
1243.63492163481,176514
1247.13801226993,177301
1250.63679729091,179321
1254.13127669776,181159
1257.62145049048,183417
1261.10731866907,186385
1264.58888123353,189353
1268.06613818385,191143
1272.6957831623,194642
1276.16299367965,196321
1279.62589858286,198024
1283.08449787195,199560
1286.5387915469,201018
1289.98877960772,202480
1293.43446205441,203743
1296.87583888696,205244
1300.31291010539,205571
1304.88897410797,206672
1308.31599889342,207089
1311.73871806474,207722
1315.15713162192,207924
1318.57123956497,208243
1321.98104189389,208099
1325.38653860868,208325
1328.78772970934,208330
1332.18461519586,208428
1336.70709822258,208201
1340.09393727613,208058
1343.47647071555,206789
1346.85469854083,206486
1350.22862075199,205170
1353.59823734901,203872
1356.9635483319,203001
1360.32455370065,201827
1363.68125345528,200814
1368.15015550613,199407
1371.49680882778,198160
1374.8391565353,196801
1378.17719862868,195068
