***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,54.04,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,13.86,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2724,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:36:51,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.788188,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,00:00:00:00:00:00:00:00,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,36778
905.531115772228,39340
909.427452498074,42782
913.319483609787,46223
917.207209107368,50317
921.090628990817,55220
924.969743260134,61623
930.13519799724,71389
934.004265833582,79313
937.869028055792,87698
941.72948466387,95156
945.585635657816,101957
949.43748103763,108623
953.285020803312,114220
957.128254954862,119410
960.967183492279,124252
966.07905725352,130643
969.907939357962,135419
973.732515848273,139693
977.552786724452,143850
981.368751986498,147333
985.180411634413,150483
988.987765668195,153573
992.790814087846,156156
996.589556893364,158388
1001.64784967874,161140
1005.43654605128,162594
1009.22093680969,163524
1013.00102195397,164153
1016.77680148412,165398
1020.54827540013,165180
1024.31544370202,164877
1028.07830638977,164883
1031.83686346339,164543
1036.8415752729,163835
1040.59008591354,163293
1044.33429094005,162523
1048.07419035243,161487
1051.80978415068,160581
1055.5410723348,159897
1059.26805490478,159107
1062.99073186063,158347
1066.70910320235,158369
1071.66023403599,157964
1075.36855894474,157566
1079.07257823935,157891
1082.77229191983,158353
1086.46769998618,158555
1090.1588024384,159008
1093.84559927648,159673
1097.52809050043,160187
1101.20627611025,161359
1106.10382596803,162100
1109.77196514487,163164
1113.43579870759,164583
1117.09532665617,165757
1120.75054899062,166758
1124.40146571093,167579
1128.04807681712,168670
1131.69038230917,169999
1135.32838218709,171129
1140.172351069,173196
1143.80030451395,174293
1147.42395234476,176484
1151.04329456145,177681
1154.658331164,179440
1158.26906215241,181271
1161.8754875267,182896
1165.47760728685,184537
1169.07542143287,186466
1173.86580933892,188797
1177.45357705197,190666
1181.03703915088,193196
1184.61619563566,195809
1188.19104650631,198433
1191.76159176283,201584
1195.32783140522,204561
1198.88976543347,207673
1202.44739384759,210859
1207.18420077777,215565
1210.73178275892,218500
1214.27505912594,221905
1217.81402987882,225155
1221.34869501757,228142
1224.87905454219,231395
1228.40510845267,234795
1231.92685674903,237553
1235.44429943125,240826
1240.12752538557,244389
1243.63492163481,246984
1247.13801226993,248978
1250.63679729091,251382
1254.13127669776,253786
1257.62145049048,257547
1261.10731866907,261813
1264.58888123353,265921
1268.06613818385,269878
1272.6957831623,273887
1276.16299367965,277289
1279.62589858286,279846
1283.08449787195,282599
1286.5387915469,284946
1289.98877960772,286815
1293.43446205441,288773
1296.87583888696,290458
