***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,53.99,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,13.86,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2726,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:36:18,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7961738,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,00:00:00:00:00:00:00:00,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,33488
905.531115772228,36166
909.427452498074,38313
913.319483609787,41294
917.207209107368,44370
921.090628990817,48710
924.969743260134,53544
930.13519799724,60895
934.004265833582,68155
937.869028055792,74500
941.72948466387,80505
945.585635657816,85602
949.43748103763,90457
953.285020803312,94409
957.128254954862,98150
960.967183492279,101715
966.07905725352,106428
969.907939357962,109463
973.732515848273,112919
977.552786724452,115581
981.368751986498,118228
985.180411634413,120781
988.987765668195,123058
992.790814087846,124701
996.589556893364,126837
1001.64784967874,128791
1005.43654605128,130049
1009.22093680969,130484
1013.00102195397,130763
1016.77680148412,131643
1020.54827540013,131740
1024.31544370202,131962
1028.07830638977,131676
1031.83686346339,131340
1036.8415752729,130784
1040.59008591354,130656
1044.33429094005,130237
1048.07419035243,130275
1051.80978415068,129949
1055.5410723348,129207
1059.26805490478,129457
1062.99073186063,129059
1066.70910320235,129059
1071.66023403599,128941
1075.36855894474,129205
1079.07257823935,130046
1082.77229191983,130268
1086.46769998618,130560
1090.1588024384,131537
1093.84559927648,132292
1097.52809050043,133561
1101.20627611025,134167
1106.10382596803,135876
1109.77196514487,137280
1113.43579870759,138353
1117.09532665617,139654
1120.75054899062,140885
1124.40146571093,141933
1128.04807681712,142959
1131.69038230917,144980
1135.32838218709,145962
1140.172351069,147943
1143.80030451395,148785
1147.42395234476,150452
1151.04329456145,152182
1154.658331164,153604
1158.26906215241,155302
1161.8754875267,156746
1165.47760728685,158148
1169.07542143287,159722
1173.86580933892,162278
1177.45357705197,163815
1181.03703915088,165853
1184.61619563566,167748
1188.19104650631,169808
1191.76159176283,172080
1195.32783140522,174234
1198.88976543347,177226
1202.44739384759,179288
1207.18420077777,182006
1210.73178275892,184834
1214.27505912594,186909
1217.81402987882,189628
1221.34869501757,192015
1224.87905454219,193720
1228.40510845267,196146
1231.92685674903,198129
1235.44429943125,200713
1240.12752538557,203308
1243.63492163481,204878
1247.13801226993,206919
1250.63679729091,208584
1254.13127669776,210307
1257.62145049048,212811
1261.10731866907,216162
1264.58888123353,219534
1268.06613818385,221979
1272.6957831623,225893
1276.16299367965,227715
1279.62589858286,230263
1283.08449787195,232002
1286.5387915469,233969
1289.98877960772,235055
1293.43446205441,236844
1296.87583888696,238513
