***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,54.02,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,13.86,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2723,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:36:43,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8111482,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,00:00:00:00:00:00:00:00,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,22375
905.531115772228,24013
909.427452498074,25860
913.319483609787,27772
917.207209107368,30176
921.090628990817,32657
924.969743260134,36323
930.13519799724,41779
934.004265833582,46928
937.869028055792,51520
941.72948466387,55759
945.585635657816,59756
949.43748103763,63299
953.285020803312,66341
957.128254954862,69223
960.967183492279,72173
966.07905725352,75440
969.907939357962,77777
973.732515848273,80418
977.552786724452,82309
981.368751986498,84630
985.180411634413,85979
988.987765668195,87735
992.790814087846,88926
996.589556893364,90260
1001.64784967874,91228
1005.43654605128,91973
1009.22093680969,92926
1013.00102195397,93306
1016.77680148412,93555
1020.54827540013,93170
1024.31544370202,93273
1028.07830638977,93112
1031.83686346339,92839
1036.8415752729,92404
1040.59008591354,92531
1044.33429094005,91766
1048.07419035243,91750
1051.80978415068,91181
1055.5410723348,90370
1059.26805490478,90665
1062.99073186063,90721
1066.70910320235,90018
1071.66023403599,90359
1075.36855894474,90681
1079.07257823935,90802
1082.77229191983,91268
1086.46769998618,91795
1090.1588024384,92402
1093.84559927648,92905
1097.52809050043,93474
1101.20627611025,94371
1106.10382596803,95353
1109.77196514487,96225
1113.43579870759,97870
1117.09532665617,98480
1120.75054899062,98690
1124.40146571093,99828
1128.04807681712,100663
1131.69038230917,101195
1135.32838218709,101929
1140.172351069,103605
1143.80030451395,104278
1147.42395234476,105114
1151.04329456145,106873
1154.658331164,107325
1158.26906215241,108430
1161.8754875267,109135
1165.47760728685,110474
1169.07542143287,111797
1173.86580933892,113107
1177.45357705197,114668
1181.03703915088,116337
1184.61619563566,117560
1188.19104650631,119113
1191.76159176283,120637
1195.32783140522,122696
1198.88976543347,124422
1202.44739384759,126239
1207.18420077777,128665
1210.73178275892,130392
1214.27505912594,132239
1217.81402987882,134782
1221.34869501757,136272
1224.87905454219,137999
1228.40510845267,140062
1231.92685674903,141748
1235.44429943125,143217
1240.12752538557,145693
1243.63492163481,146824
1247.13801226993,148264
1250.63679729091,149253
1254.13127669776,150419
1257.62145049048,153027
1261.10731866907,155155
1264.58888123353,157545
1268.06613818385,159549
1272.6957831623,161890
1276.16299367965,163853
1279.62589858286,165348
1283.08449787195,167058
1286.5387915469,167999
1289.98877960772,169001
1293.43446205441,169672
1296.87583888696,171321
1300.31291010539,171987
1304.88897410797,172596
1308.31599889342,173434
1311.73871806474,173587
1315.15713162192,173717
1318.57123956497,173808
1321.98104189389,174480
1325.38653860868,174407
1328.78772970934,174523
1332.18461519586,174589
