***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,54.06,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,13.81,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2724,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:37:4,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8420988,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,00:00:00:00:00:00:00:00,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (AU)
901.630473432251,0.274412274431857
905.531115772228,0.273537629562866
909.427452498074,0.270324999163236
913.319483609787,0.26684386917832
917.207209107368,0.263784697484039
921.090628990817,0.256823914292136
924.969743260134,0.249951607997124
930.13519799724,0.249437113460826
934.004265833582,0.24967305027904
937.869028055792,0.256656106497704
941.72948466387,0.261012100796055
945.585635657816,0.264118905093016
949.43748103763,0.268011784662084
953.285020803312,0.270380327089223
957.128254954862,0.270593404634014
960.967183492279,0.272303818328839
966.07905725352,0.271912743188945
969.907939357962,0.27251358351117
973.732515848273,0.272352832156323
977.552786724452,0.270890292996921
981.368751986498,0.271236583859907
985.180411634413,0.270460118126629
988.987765668195,0.270455588563128
992.790814087846,0.269738066581465
996.589556893364,0.269326524411162
1001.64784967874,0.269443573478691
1005.43654605128,0.270438158890049
1009.22093680969,0.270604598434798
1013.00102195397,0.271077979094572
1016.77680148412,0.270925766505529
1020.54827540013,0.271281083035392
1024.31544370202,0.271507906849134
1028.07830638977,0.271473649797926
1031.83686346339,0.271686436796883
1036.8415752729,0.270793801203285
1040.59008591354,0.271596439396112
1044.33429094005,0.27178409786667
1048.07419035243,0.271609812465394
1051.80978415068,0.271306471895901
1055.5410723348,0.27206298800943
1059.26805490478,0.271675473199513
1062.99073186063,0.270796847103975
1066.70910320235,0.270993730384661
1071.66023403599,0.270708254133387
1075.36855894474,0.269968070482531
1079.07257823935,0.270256103040288
1082.77229191983,0.271528021668743
1086.46769998618,0.270700598816732
1090.1588024384,0.270304151155641
1093.84559927648,0.269499350435764
1097.52809050043,0.269839067376279
1101.20627611025,0.270208515857719
1106.10382596803,0.269583671431247
1109.77196514487,0.270113178152493
1113.43579870759,0.269694670706832
1117.09532665617,0.269426678411398
1120.75054899062,0.270491363347676
1124.40146571093,0.269893637319678
1128.04807681712,0.26991112451594
1131.69038230917,0.270014360373239
1135.32838218709,0.270363428908585
1140.172351069,0.270896531010662
1143.80030451395,0.270284419191113
1147.42395234476,0.271325865945969
1151.04329456145,0.271594086426574
1154.658331164,0.27202878413969
1158.26906215241,0.271907245614648
1161.8754875267,0.271416131933057
1165.47760728685,0.272333138586135
1169.07542143287,0.271140816481163
1173.86580933892,0.271573624022777
1177.45357705197,0.271615141391474
