***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,53.97,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,13.86,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2724,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 14:35:59,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8171422,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,00:00:00:00:00:00:00:00,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.541031889205824,102131,29385
905.531115772228,0.544177659313478,110950,31692
909.427452498074,0.545943608861962,119508,33998
913.319483609787,0.550109251674855,129795,36572
917.207209107368,0.561425239803596,143166,39302
921.090628990817,0.573071805786227,160172,42807
924.969743260134,0.582933760232638,180815,47239
930.13519799724,0.588329730936179,210522,54321
934.004265833582,0.585261891865483,231687,60206
937.869028055792,0.581466383099057,249996,65534
941.72948466387,0.57018856773313,265685,71479
945.585635657816,0.565940367002064,279147,75839
949.43748103763,0.559471334883294,291226,80308
953.285020803312,0.5575429317815,302792,83869
957.128254954862,0.555488794581065,314069,87405
960.967183492279,0.557763343285363,325247,90043
966.07905725352,0.555842341028445,339962,94534
969.907939357962,0.556060287889748,350977,97548
973.732515848273,0.556601736983207,361509,100350
977.552786724452,0.557973666062288,371608,102828
981.368751986498,0.55940929210352,380605,104970
985.180411634413,0.559149256789924,389074,107370
988.987765668195,0.561181560000161,396542,108920
992.790814087846,0.560304452873585,402965,110908
996.589556893364,0.559787035245621,408092,112453
1001.64784967874,0.561860210125203,414610,113705
1005.43654605128,0.560042855940802,417748,115046
1009.22093680969,0.561173668300675,419882,115333
1013.00102195397,0.561400497814464,421613,115748
1016.77680148412,0.56160841872086,422828,116026
1020.54827540013,0.562109356314501,423181,115989
1024.31544370202,0.560743698577977,422798,116249
1028.07830638977,0.559682797633707,422122,116347
1031.83686346339,0.558273429577912,421427,116533
1036.8415752729,0.55812054427583,420017,116184
1040.59008591354,0.557938714740563,418356,115773
1044.33429094005,0.558482537836941,416485,115111
1048.07419035243,0.557954617916195,415390,114948
1051.80978415068,0.557273648733337,414299,114826
1055.5410723348,0.556458100073988,413158,114725
1059.26805490478,0.556136903797267,412194,114542
1062.99073186063,0.556587211317507,411685,114282
1066.70910320235,0.556742139292192,411349,114148
1071.66023403599,0.555472720533728,411406,114498
1075.36855894474,0.555122530572713,412471,114887
1079.07257823935,0.555320826971667,413974,115253
1082.77229191983,0.554497679577946,415714,115957
1086.46769998618,0.554516206961546,417657,116494
1090.1588024384,0.555527744006586,419594,116762
1093.84559927648,0.553593128563381,422591,118121
1097.52809050043,0.554528744889637,425209,118597
1101.20627611025,0.553988583100206,428025,119531
1106.10382596803,0.553002493862839,432567,121074
