***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.06,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,43.23,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2419,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:52:54,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7971722,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,17714
905.531115772228,19518
909.427452498074,21086
913.319483609787,22950
917.207209107368,25424
921.090628990817,28161
924.969743260134,31680
930.13519799724,37277
934.004265833582,41088
937.869028055792,45170
941.72948466387,48038
945.585635657816,50737
949.43748103763,53302
953.285020803312,55432
957.128254954862,57501
960.967183492279,60288
966.07905725352,62763
969.907939357962,65173
973.732515848273,66731
977.552786724452,68804
981.368751986498,70605
985.180411634413,71766
988.987765668195,72818
992.790814087846,74376
996.589556893364,75292
1001.64784967874,76694
1005.43654605128,77097
1009.22093680969,77417
1013.00102195397,77289
1016.77680148412,77871
1020.54827540013,77624
1024.31544370202,77639
1028.07830638977,77351
1031.83686346339,76883
1036.8415752729,76565
1040.59008591354,76242
1044.33429094005,75597
1048.07419035243,75346
1051.80978415068,74778
1055.5410723348,74212
1059.26805490478,73927
1062.99073186063,73705
1066.70910320235,73269
1071.66023403599,73007
1075.36855894474,72908
1079.07257823935,72733
1082.77229191983,72775
1086.46769998618,73046
1090.1588024384,73280
1093.84559927648,73646
1097.52809050043,74248
1101.20627611025,74546
1106.10382596803,75073
1109.77196514487,75108
1113.43579870759,76078
1117.09532665617,76287
1120.75054899062,76808
1124.40146571093,77313
1128.04807681712,77897
1131.69038230917,78367
1135.32838218709,79177
1140.172351069,80226
1143.80030451395,81184
1147.42395234476,81727
1151.04329456145,82764
1154.658331164,83181
1158.26906215241,83750
1161.8754875267,84635
1165.47760728685,85540
1169.07542143287,86558
1173.86580933892,87627
1177.45357705197,88688
1181.03703915088,89597
1184.61619563566,90605
1188.19104650631,91942
1191.76159176283,93442
1195.32783140522,94685
1198.88976543347,96216
1202.44739384759,97653
1207.18420077777,99464
1210.73178275892,101096
1214.27505912594,102070
1217.81402987882,104070
1221.34869501757,105047
1224.87905454219,106764
1228.40510845267,107789
1231.92685674903,109458
1235.44429943125,110460
1240.12752538557,111745
1243.63492163481,113693
1247.13801226993,114339
1250.63679729091,115169
1254.13127669776,116372
1257.62145049048,117564
1261.10731866907,119846
1264.58888123353,121198
1268.06613818385,123009
1272.6957831623,124962
1276.16299367965,126377
1279.62589858286,127612
1283.08449787195,128904
1286.5387915469,129645
1289.98877960772,130732
1293.43446205441,131493
1296.87583888696,132234
