***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.91,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,42.46,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2437,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:27,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8091557,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.5812172939921,102131,26788
905.531115772228,0.582579577765363,110950,29010
909.427452498074,0.586932819353574,119508,30936
913.319483609787,0.588511430469268,129795,33477
917.207209107368,0.597287310701561,143166,36187
921.090628990817,0.602624334388081,160172,39991
924.969743260134,0.608074908180322,180815,44582
930.13519799724,0.607778819346064,210522,51942
934.004265833582,0.608448136845732,231687,57076
937.869028055792,0.604338221569991,249996,62172
941.72948466387,0.601793629680542,265685,66462
945.585635657816,0.602575263811525,279147,69704
949.43748103763,0.60069911160147,291226,73035
953.285020803312,0.602392876408823,302792,75640
957.128254954862,0.604374037849596,314069,78100
960.967183492279,0.603390627241304,325247,81063
966.07905725352,0.605623408491581,339962,84296
969.907939357962,0.605719471583018,350977,87008
973.732515848273,0.6068447520443,361509,89387
977.552786724452,0.609433557177859,371608,91338
981.368751986498,0.608433731347604,380605,93765
985.180411634413,0.610893740352781,389074,95310
988.987765668195,0.611172845935027,396542,97077
992.790814087846,0.610646669902019,402965,98769
996.589556893364,0.61089707767322,408092,99968
1001.64784967874,0.613275401547449,414610,101010
1005.43654605128,0.612058815356666,417748,102060
1009.22093680969,0.613553144621589,419882,102229
1013.00102195397,0.612464855590103,421613,102908
1016.77680148412,0.611970934702729,422828,103322
1020.54827540013,0.61133831239949,423181,103559
1024.31544370202,0.612621590791489,422798,103160
1028.07830638977,0.612423707582366,422122,103042
1031.83686346339,0.611425781674349,421427,103109
1036.8415752729,0.611594946453928,420017,102724
1040.59008591354,0.610822136561978,418356,102500
1044.33429094005,0.610667212214155,416485,102078
1048.07419035243,0.609315462610643,415390,102127
1051.80978415068,0.608147796207748,414299,102133
1055.5410723348,0.607878057627544,413158,101915
1059.26805490478,0.609222210084052,412194,101363
1062.99073186063,0.608334397014141,411685,101445
1066.70910320235,0.608708194006814,411349,101275
1071.66023403599,0.608172708592453,411406,101414
1075.36855894474,0.608358674334481,412471,101633
1079.07257823935,0.608287746536568,413974,102020
1082.77229191983,0.60798181680306,415714,102521
1086.46769998618,0.607464225854363,417657,103123
1090.1588024384,0.60747370599853,419594,103599
1093.84559927648,0.607990010699971,422591,104215
1097.52809050043,0.607218794195354,425209,105047
1101.20627611025,0.606245220762347,428025,105980
1106.10382596803,0.606819809461784,432567,106963
1109.77196514487,0.60712809214836,436480,107854
1113.43579870759,0.607985580903856,440246,108570
1117.09532665617,0.608362301572178,443887,109373
1120.75054899062,0.609761666034706,447164,109826
1124.40146571093,0.611278124303253,450722,110314
1128.04807681712,0.61213772089576,454231,110953
1131.69038230917,0.611546269344977,457509,111906
1135.32838218709,0.611786685986352,460998,112697
1140.172351069,0.609929205773576,466130,114440
1143.80030451395,0.60910483145382,469905,115586
1147.42395234476,0.608246683597945,473615,116729
1151.04329456145,0.608897684593648,477816,117588
1154.658331164,0.608675744666966,482210,118730
1158.26906215241,0.608501624820425,486791,119906
1161.8754875267,0.609378968590914,491522,120827
1165.47760728685,0.609880206488064,496370,121878
1169.07542143287,0.610208436304782,501518,123049
1173.86580933892,0.611228226255315,508584,124490
1177.45357705197,0.612371501246822,514246,125545
1181.03703915088,0.61346229315998,520200,126680
1184.61619563566,0.611736144064515,526464,128716
1188.19104650631,0.612269258899896,532807,130107
1191.76159176283,0.61221592280565,539596,131781
1195.32783140522,0.612277680382531,546393,133422
1198.88976543347,0.612578816548025,553751,135125
1202.44739384759,0.613182734381171,560985,136700
1207.18420077777,0.612936429588754,570818,139175
1210.73178275892,0.613681206965982,578511,140809
1214.27505912594,0.61238448086118,586183,143103
1217.81402987882,0.613598545949502,593928,144589
1221.34869501757,0.613984801034284,601639,146336
1224.87905454219,0.614369622208703,609460,148107
1228.40510845267,0.615206452631296,617092,149673
1231.92685674903,0.615673718189656,624195,151233
1235.44429943125,0.6158826405525,631507,152931
1240.12752538557,0.616309467860662,640742,155015
1243.63492163481,0.615749819808718,646786,156679
1247.13801226993,0.616376004621444,651721,157647
1250.63679729091,0.615814438894992,656626,159039
1254.13127669776,0.616702852936747,663080,160274
1257.62145049048,0.616667870651981,672260,162506
1261.10731866907,0.617547938856513,682710,164698
1264.58888123353,0.617817657837207,693458,167187
