***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.57,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,41.83,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2445,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:54,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8540843,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,20803
905.531115772228,22330
909.427452498074,24328
913.319483609787,26376
917.207209107368,29022
921.090628990817,32181
924.969743260134,35682
930.13519799724,42166
934.004265833582,46528
937.869028055792,50901
941.72948466387,54755
945.585635657816,57477
949.43748103763,60647
953.285020803312,63112
957.128254954862,66060
960.967183492279,68399
966.07905725352,71421
969.907939357962,73893
973.732515848273,76436
977.552786724452,78574
981.368751986498,80496
985.180411634413,81939
988.987765668195,83957
992.790814087846,85079
996.589556893364,85925
1001.64784967874,88015
1005.43654605128,88495
1009.22093680969,89399
1013.00102195397,89834
1016.77680148412,90175
1020.54827540013,90888
1024.31544370202,90709
1028.07830638977,90778
1031.83686346339,90941
1036.8415752729,90872
1040.59008591354,90505
1044.33429094005,90086
1048.07419035243,89849
1051.80978415068,89986
1055.5410723348,89590
1059.26805490478,89483
1062.99073186063,89728
1066.70910320235,89355
1071.66023403599,89079
1075.36855894474,89391
1079.07257823935,89760
1082.77229191983,90417
1086.46769998618,90533
1090.1588024384,90888
1093.84559927648,91452
1097.52809050043,92515
1101.20627611025,92722
1106.10382596803,93121
1109.77196514487,94083
1113.43579870759,94805
1117.09532665617,95409
1120.75054899062,95949
1124.40146571093,96470
1128.04807681712,97001
1131.69038230917,97786
1135.32838218709,98193
1140.172351069,99352
1143.80030451395,100181
1147.42395234476,100530
1151.04329456145,101521
1154.658331164,102357
1158.26906215241,102818
1161.8754875267,103991
1165.47760728685,104844
1169.07542143287,105990
1173.86580933892,107448
1177.45357705197,108520
1181.03703915088,109561
1184.61619563566,111362
1188.19104650631,112267
1191.76159176283,114553
1195.32783140522,115783
1198.88976543347,117480
1202.44739384759,119165
1207.18420077777,121963
1210.73178275892,123685
1214.27505912594,125351
1217.81402987882,127195
1221.34869501757,128996
1224.87905454219,130705
1228.40510845267,132966
1231.92685674903,134706
1235.44429943125,136427
1240.12752538557,138469
1243.63492163481,139928
1247.13801226993,141056
1250.63679729091,142154
1254.13127669776,143957
1257.62145049048,145964
1261.10731866907,148368
1264.58888123353,150448
1268.06613818385,152786
1272.6957831623,155276
1276.16299367965,156981
1279.62589858286,158940
1283.08449787195,160433
1286.5387915469,161962
1289.98877960772,163020
1293.43446205441,164183
1296.87583888696,165402
1300.31291010539,166392
1304.88897410797,167422
1308.31599889342,168038
1311.73871806474,168559
1315.15713162192,168791
1318.57123956497,169258
1321.98104189389,169537
1325.38653860868,169568
1328.78772970934,169591
1332.18461519586,169660
1336.70709822258,169727
1340.09393727613,169371
1343.47647071555,169414
1346.85469854083,169108
1350.22862075199,167949
1353.59823734901,167093
1356.9635483319,166138
1360.32455370065,165424
1363.68125345528,164847
1368.15015550613,163924
1371.49680882778,162703
1374.8391565353,162038
1378.17719862868,160707
1381.51093510794,158546
1384.84036597306,157539
1388.16549122405,155766
1391.48631086091,154215
1394.80282488363,152866
1399.21814595862,151693
1402.52461354837,151068
1405.82677552399,150506
1409.12463188548,149931
1412.41818263283,150357
1415.70742776605,149855
1418.99236728514,149714
1422.2730011901,150196
1425.54932948093,150221
1429.91106958005,149966
1433.1773514379,150079
1436.43932768162,150616
1439.6969983112,150551
1442.95036332666,150769
1446.19942272798,150979
1449.44417651517,150674
1452.68462468823,150609
1456.99852463033,150799
1460.22892637041,149980
1463.45502249637,149773
1466.67681300819,149602
1469.89429790587,148745
1473.10747718943,148455
1476.31635085885,147765
1479.52091891415,147261
1482.72118135531,146559
1486.98150032154,145592
1490.17171632972,144359
1493.35762672377,144119
1496.53923150369,143290
1499.71653066948,142236
1502.88952422114,141614
1506.05821215866,140558
1509.22259448206,139449
1512.38267119132,138008
1516.58940918168,136572
1519.73943945797,135514
1522.88516412012,133967
1526.02658316814,132687
1529.16369660203,131342
1532.29650442179,130172
1535.42500662741,128544
1538.54920321891,127210
1541.66909419627,125964
1545.82225121076,123752
1548.93209575515,122654
1552.0376346854,120610
1555.13886800153,118904
1558.23579570352,117438
1561.32841779137,115445
1564.4167342651,113472
1567.50074512469,111699
1570.58045037016,109626
1574.68002640879,106961
1577.74968522127,105198
1580.81503841963,102831
1583.87608600385,100547
1586.93282797394,98388
1589.9852643299,96624
