***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.4,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,42.01,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2442,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:48,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.8091549,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,23284
905.531115772228,25337
909.427452498074,27688
913.319483609787,29893
917.207209107368,32466
921.090628990817,36402
924.969743260134,40611
930.13519799724,47320
934.004265833582,52849
937.869028055792,57354
941.72948466387,61906
945.585635657816,65390
949.43748103763,68102
953.285020803312,70892
957.128254954862,74137
960.967183492279,76649
966.07905725352,79886
969.907939357962,82337
973.732515848273,84927
977.552786724452,87245
981.368751986498,89585
985.180411634413,91102
988.987765668195,93341
992.790814087846,94592
996.589556893364,95758
1001.64784967874,97695
1005.43654605128,98037
1009.22093680969,98445
1013.00102195397,99173
1016.77680148412,99529
1020.54827540013,99321
1024.31544370202,99540
1028.07830638977,99471
1031.83686346339,99313
1036.8415752729,98992
1040.59008591354,98794
1044.33429094005,98305
1048.07419035243,97634
1051.80978415068,97614
1055.5410723348,97092
1059.26805490478,97313
1062.99073186063,96447
1066.70910320235,96451
1071.66023403599,96240
1075.36855894474,96431
1079.07257823935,96498
1082.77229191983,97343
1086.46769998618,97419
1090.1588024384,97117
1093.84559927648,98169
1097.52809050043,98196
1101.20627611025,98917
1106.10382596803,100054
1109.77196514487,100492
1113.43579870759,101352
1117.09532665617,102009
1120.75054899062,102261
1124.40146571093,102881
1128.04807681712,103346
1131.69038230917,104129
1135.32838218709,105125
1140.172351069,106392
1143.80030451395,106937
1147.42395234476,108083
1151.04329456145,109304
1154.658331164,110258
1158.26906215241,111040
1161.8754875267,112208
1165.47760728685,113447
1169.07542143287,114729
1173.86580933892,116068
1177.45357705197,117333
1181.03703915088,118780
1184.61619563566,120645
1188.19104650631,121966
1191.76159176283,123836
1195.32783140522,125556
1198.88976543347,127576
1202.44739384759,129273
1207.18420077777,131905
1210.73178275892,133709
1214.27505912594,135441
1217.81402987882,137483
1221.34869501757,139271
1224.87905454219,141177
1228.40510845267,143104
1231.92685674903,144833
1235.44429943125,146396
1240.12752538557,148634
1243.63492163481,150066
1247.13801226993,151302
1250.63679729091,152604
1254.13127669776,153787
1257.62145049048,156083
1261.10731866907,158165
1264.58888123353,160561
1268.06613818385,162976
1272.6957831623,165542
1276.16299367965,167422
1279.62589858286,169108
1283.08449787195,170432
1286.5387915469,171901
1289.98877960772,173103
1293.43446205441,174121
1296.87583888696,175080
