***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.25,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,42.19,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2441,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:41,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7851918,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,23612
905.531115772228,25760
909.427452498074,27395
913.319483609787,29402
917.207209107368,32178
921.090628990817,35734
924.969743260134,40015
930.13519799724,46169
934.004265833582,51190
937.869028055792,55742
941.72948466387,59667
945.585635657816,62595
949.43748103763,65873
953.285020803312,68433
957.128254954862,70835
960.967183492279,73480
966.07905725352,76602
969.907939357962,79773
973.732515848273,81761
977.552786724452,83651
981.368751986498,85796
985.180411634413,87509
988.987765668195,89398
992.790814087846,90740
996.589556893364,92221
1001.64784967874,93281
1005.43654605128,94171
1009.22093680969,94985
1013.00102195397,95005
1016.77680148412,95839
1020.54827540013,96002
1024.31544370202,95853
1028.07830638977,96080
1031.83686346339,95348
1036.8415752729,95210
1040.59008591354,95112
1044.33429094005,94889
1048.07419035243,94730
1051.80978415068,94654
1055.5410723348,94025
1059.26805490478,94398
1062.99073186063,94551
1066.70910320235,93977
1071.66023403599,94190
1075.36855894474,94582
1079.07257823935,95125
1082.77229191983,95459
1086.46769998618,95928
1090.1588024384,96711
1093.84559927648,96943
1097.52809050043,98147
1101.20627611025,98843
1106.10382596803,99546
1109.77196514487,100586
1113.43579870759,101394
1117.09532665617,101916
1120.75054899062,102569
1124.40146571093,103576
1128.04807681712,104333
1131.69038230917,104752
1135.32838218709,106152
1140.172351069,107035
1143.80030451395,107806
1147.42395234476,108594
1151.04329456145,109689
1154.658331164,110240
1158.26906215241,111599
1161.8754875267,112440
1165.47760728685,113346
1169.07542143287,114538
1173.86580933892,115745
1177.45357705197,117042
1181.03703915088,117869
1184.61619563566,119720
1188.19104650631,120894
1191.76159176283,122459
1195.32783140522,124000
1198.88976543347,125947
1202.44739384759,127699
1207.18420077777,129690
1210.73178275892,131639
1214.27505912594,133355
1217.81402987882,135676
1221.34869501757,137048
1224.87905454219,138784
1228.40510845267,140633
1231.92685674903,142349
1235.44429943125,143960
1240.12752538557,145768
1243.63492163481,147334
1247.13801226993,148955
1250.63679729091,149841
1254.13127669776,151177
1257.62145049048,153356
1261.10731866907,155833
1264.58888123353,158238
1268.06613818385,160460
1272.6957831623,163021
1276.16299367965,164628
1279.62589858286,166421
1283.08449787195,167873
1286.5387915469,169258
1289.98877960772,170037
1293.43446205441,171878
1296.87583888696,172480
1300.31291010539,173264
1304.88897410797,174013
1308.31599889342,174940
1311.73871806474,175052
1315.15713162192,175459
1318.57123956497,175827
1321.98104189389,176162
1325.38653860868,176281
1328.78772970934,175810
1332.18461519586,176373
1336.70709822258,176110
1340.09393727613,175663
1343.47647071555,175092
1346.85469854083,174351
1350.22862075199,173870
1353.59823734901,172910
1356.9635483319,171618
1360.32455370065,170716
1363.68125345528,170003
1368.15015550613,168809
1371.49680882778,168092
1374.8391565353,166835
1378.17719862868,164973
1381.51093510794,163744
1384.84036597306,161724
1388.16549122405,159930
1391.48631086091,158858
1394.80282488363,157107
1399.21814595862,155949
1402.52461354837,155180
1405.82677552399,154592
1409.12463188548,153814
1412.41818263283,153490
1415.70742776605,153520
1418.99236728514,153134
1422.2730011901,153266
1425.54932948093,153373
1429.91106958005,153644
1433.1773514379,154056
1436.43932768162,153653
1439.6969983112,153714
1442.95036332666,153989
1446.19942272798,154345
1449.44417651517,154624
1452.68462468823,154048
1456.99852463033,154178
1460.22892637041,153368
1463.45502249637,152698
1466.67681300819,152646
1469.89429790587,151712
1473.10747718943,151873
1476.31635085885,150689
1479.52091891415,150292
1482.72118135531,149505
1486.98150032154,148774
1490.17171632972,147874
1493.35762672377,147217
1496.53923150369,146274
1499.71653066948,145459
1502.88952422114,144241
1506.05821215866,143298
1509.22259448206,142561
1512.38267119132,141110
1516.58940918168,139358
1519.73943945797,138654
1522.88516412012,136958
1526.02658316814,135650
1529.16369660203,134356
1532.29650442179,133076
1535.42500662741,131459
1538.54920321891,130277
1541.66909419627,129064
1545.82225121076,126788
1548.93209575515,125250
