***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.48,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,41.91,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2445,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:51,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.816143,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.563958288550594,102131,27874
905.531115772228,0.562325158847567,110950,30395
909.427452498074,0.559726124429153,119508,32936
913.319483609787,0.558999033800207,129795,35831
917.207209107368,0.564485850902926,143166,39026
921.090628990817,0.562745773060167,160172,43837
924.969743260134,0.564493259928164,180815,49288
930.13519799724,0.565901458453973,210522,57200
934.004265833582,0.562073230019558,231687,63508
937.869028055792,0.554245663349048,249996,69773
941.72948466387,0.550686124859688,265685,74762
945.585635657816,0.546981680685241,279147,79223
949.43748103763,0.546262754208826,291226,82788
953.285020803312,0.543270589149424,302792,86671
957.128254954862,0.542358126262413,314069,90088
960.967183492279,0.545189788269405,325247,92688
966.07905725352,0.543706029839266,339962,97213
969.907939357962,0.54503552065252,350977,100056
973.732515848273,0.544540426978099,361509,103176
977.552786724452,0.54689434772768,371608,105485
981.368751986498,0.545004725824807,380605,108510
985.180411634413,0.546147520722659,389074,110633
988.987765668195,0.545072411915555,396542,113036
992.790814087846,0.545408673699412,402965,114778
996.589556893364,0.545402479908423,408092,116240
1001.64784967874,0.546435498843725,414610,117816
1005.43654605128,0.546496590461676,417748,118691
1009.22093680969,0.545530453636201,419882,119563
1013.00102195397,0.5448866977745,421613,120234
1016.77680148412,0.545760949602339,422828,120338
1020.54827540013,0.54553190543299,423181,120502
1024.31544370202,0.545387419443579,422798,120433
1028.07830638977,0.545876899582363,422122,120105
1031.83686346339,0.544352049066817,421427,120329
1036.8415752729,0.544531002720987,420017,119877
1040.59008591354,0.544443478967664,418356,119427
1044.33429094005,0.544973060801531,416485,118748
1048.07419035243,0.545761408612993,415390,118221
1051.80978415068,0.544167640793407,414299,118344
1055.5410723348,0.546840369444826,413158,117294
1059.26805490478,0.54717943026415,412194,116929
1062.99073186063,0.545785680485604,411685,117160
1066.70910320235,0.547884520500402,411349,116500
1071.66023403599,0.548982276513408,411406,116222
1075.36855894474,0.550523794534712,412471,116110
1079.07257823935,0.550647140369699,413974,116500
1082.77229191983,0.552189226360838,415714,116575
1086.46769998618,0.552619055482851,417657,117004
1090.1588024384,0.553198166735491,419594,117390
1093.84559927648,0.554564861445734,422591,117857
1097.52809050043,0.554462835064761,425209,118615
1101.20627611025,0.5550544530169,428025,119238
1106.10382596803,0.557132793425155,432567,119928
1109.77196514487,0.558653053480386,436480,120590
1113.43579870759,0.558397703428302,440246,121702
1117.09532665617,0.559686200857654,443887,122345
1120.75054899062,0.560540536357459,447164,123006
1124.40146571093,0.561374077624826,450722,123747
1128.04807681712,0.561473010188364,454231,124682
1131.69038230917,0.562656582871561,457509,125240
1135.32838218709,0.561745863767442,460998,126460
1140.172351069,0.562571299811835,466130,127625
1143.80030451395,0.560008670649461,469905,129420
1147.42395234476,0.562053736620113,473615,129829
1151.04329456145,0.56220825264416,477816,130934
1154.658331164,0.562106608361781,482210,132169
1158.26906215241,0.561802721897636,486791,133518
1161.8754875267,0.561215626705553,491522,134998
1165.47760728685,0.560027479956674,496370,136703
1169.07542143287,0.561144475951972,501518,137766
1173.86580933892,0.561368403835642,508584,139635
1177.45357705197,0.561099458132428,514246,141277
1181.03703915088,0.561335708736307,520200,142835
1184.61619563566,0.560186414964605,526464,144938
1188.19104650631,0.558647360344106,532807,147205
1191.76159176283,0.55850661594538,539596,149129
1195.32783140522,0.55718423585463,546393,151468
1198.88976543347,0.556801744993305,553751,153643
1202.44739384759,0.55571530730924,560985,156040
1207.18420077777,0.554611887533495,570818,159179
1210.73178275892,0.553840703628714,578511,161611
1214.27505912594,0.553401273838501,586183,163920
1217.81402987882,0.55295124818172,593928,166258
1221.34869501757,0.553742432580072,601639,168110
1224.87905454219,0.552083723694576,609460,170947
1228.40510845267,0.551704248088012,617092,173239
1231.92685674903,0.551726695354257,624195,175224
1235.44429943125,0.551929156825628,631507,177194
1240.12752538557,0.551111609753109,640742,180124
1243.63492163481,0.551231235903715,646786,181773
1247.13801226993,0.551235822633539,651721,183158
1250.63679729091,0.55139703604088,656626,184468
1254.13127669776,0.55181722201441,663080,186101
1257.62145049048,0.553432556917794,672260,187977
1261.10731866907,0.553566856343158,682710,190840
1264.58888123353,0.553516272857629,693458,193867
1268.06613818385,0.552813645188043,703122,196887
1272.6957831623,0.553655774091996,715010,199828
1276.16299367965,0.553762018774451,722504,201873
1279.62589858286,0.553841672332623,730050,203944
1283.08449787195,0.55482000253441,736852,205381
1286.5387915469,0.555014598319088,742717,206923
1289.98877960772,0.555238239132943,748138,208326
1293.43446205441,0.555014167348198,753172,209836
1296.87583888696,0.554571619811873,757640,211296
1300.31291010539,0.554972867341929,761312,212124
1304.88897410797,0.554940558714407,765447,213292
1308.31599889342,0.555760626280704,767807,213546
1311.73871806474,0.555327706145131,770070,214389
1315.15713162192,0.55588337122296,771376,214478
1318.57123956497,0.555483477664926,772495,214987
1321.98104189389,0.555693544257946,773541,215174
1325.38653860868,0.556663615259583,774107,214851
1328.78772970934,0.55594057358377,774125,215214
1332.18461519586,0.556469146322458,773638,214817
1336.70709822258,0.55602063026888,773210,214920
1340.09393727613,0.555890952740524,772303,214732
1343.47647071555,0.556274095217344,770544,214054
1346.85469854083,0.55684559244831,768484,213201
