***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.25,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,43.06,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2424,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:2,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7991728,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU)
901.630473432251,0.513405168218915
905.531115772228,0.505010650661897
909.427452498074,0.51183248767633
913.319483609787,0.510785587536299
917.207209107368,0.514901542498026
921.090628990817,0.518638954595461
924.969743260134,0.518810672415762
930.13519799724,0.514627472019811
934.004265833582,0.513930903322381
937.869028055792,0.510085172170883
941.72948466387,0.505294175895113
945.585635657816,0.504376195131669
949.43748103763,0.501519948755334
953.285020803312,0.501933026725244
957.128254954862,0.503324376906546
960.967183492279,0.502431072419093
966.07905725352,0.503168281363012
969.907939357962,0.501920309753883
973.732515848273,0.502683440995292
977.552786724452,0.50446799921383
981.368751986498,0.502921276126018
985.180411634413,0.503000099363994
988.987765668195,0.504258521453863
992.790814087846,0.505000197262496
996.589556893364,0.505050379938952
1001.64784967874,0.505990868506505
1005.43654605128,0.503735919920371
1009.22093680969,0.504726938603698
1013.00102195397,0.503981588252845
1016.77680148412,0.505619419698103
1020.54827540013,0.503596332046264
1024.31544370202,0.50433679362124
1028.07830638977,0.503819059292306
1031.83686346339,0.504411713921272
1036.8415752729,0.505088149962021
1040.59008591354,0.505097661337416
1044.33429094005,0.50557250215659
1048.07419035243,0.505958282134607
1051.80978415068,0.50708455297307
1055.5410723348,0.505105831913008
1059.26805490478,0.507549145780566
1062.99073186063,0.507884693049413
1066.70910320235,0.508809274172491
1071.66023403599,0.508590158267758
1075.36855894474,0.510050172235068
1079.07257823935,0.509481574520467
1082.77229191983,0.510327726150717
1086.46769998618,0.511588927466292
1090.1588024384,0.511308004039207
1093.84559927648,0.511582864296775
1097.52809050043,0.51110908930046
1101.20627611025,0.511563611102044
1106.10382596803,0.511930802265636
1109.77196514487,0.512927616684782
1113.43579870759,0.513731762458151
1117.09532665617,0.512929540278364
1120.75054899062,0.514510915859697
1124.40146571093,0.514984278351302
1128.04807681712,0.515648298739061
1131.69038230917,0.515436455692773
1135.32838218709,0.515883641397482
1140.172351069,0.51529299902693
1143.80030451395,0.514922166692917
1147.42395234476,0.514357063129811
1151.04329456145,0.514562913639411
1154.658331164,0.515113078837159
1158.26906215241,0.515867670022244
1161.8754875267,0.51571815110651
1165.47760728685,0.51553624771992
1169.07542143287,0.516805992728017
1173.86580933892,0.516852728606348
1177.45357705197,0.518196682649005
1181.03703915088,0.516017797533642
1184.61619563566,0.516765812444482
1188.19104650631,0.517757853483502
1191.76159176283,0.516314868464471
1195.32783140522,0.515676355225218
1198.88976543347,0.514526758057531
1202.44739384759,0.51453014852406
1207.18420077777,0.512401223054279
1210.73178275892,0.513098583665725
1214.27505912594,0.513427143393693
1217.81402987882,0.51245427369157
1221.34869501757,0.512866733950255
1224.87905454219,0.512551213806852
1228.40510845267,0.511335816743407
1231.92685674903,0.512437719363835
1235.44429943125,0.512162489508406
1240.12752538557,0.512355874599096
1243.63492163481,0.511536687452583
1247.13801226993,0.511298006748767
1250.63679729091,0.511627142866342
1254.13127669776,0.51083014474632
1257.62145049048,0.512455305036457
1261.10731866907,0.511739936632572
1264.58888123353,0.512226851314848
1268.06613818385,0.512876621790251
1272.6957831623,0.512541365778376
1276.16299367965,0.513058891559493
1279.62589858286,0.512436210487849
1283.08449787195,0.513377531491033
1286.5387915469,0.513395490253571
1289.98877960772,0.513276617758482
1293.43446205441,0.513413810708651
1296.87583888696,0.513634347546102
1300.31291010539,0.513644213477333
1304.88897410797,0.513498268373793
1308.31599889342,0.513613529000695
1311.73871806474,0.514412066350039
1315.15713162192,0.51399726133408
1318.57123956497,0.514595558914458
1321.98104189389,0.514731162297983
1325.38653860868,0.514470652032861
1328.78772970934,0.514592652881956
1332.18461519586,0.51469012170501
1336.70709822258,0.514901747955937
1340.09393727613,0.515385762214115
1343.47647071555,0.515356432700817
1346.85469854083,0.516329895504663
1350.22862075199,0.516914861320612
1353.59823734901,0.517270901425492
1356.9635483319,0.517266614264158
1360.32455370065,0.517690985676395
1363.68125345528,0.517882729955836
1368.15015550613,0.518510853173233
1371.49680882778,0.51959113518302
1374.8391565353,0.519269081158336
1378.17719862868,0.519026344765624
1381.51093510794,0.518888426244244
1384.84036597306,0.519497899204771
1388.16549122405,0.519552988498307
1391.48631086091,0.520581579370099
1394.80282488363,0.521273246121194
1399.21814595862,0.522821798434347
1402.52461354837,0.524385179160425
1405.82677552399,0.525556886954789
1409.12463188548,0.525993591784144
1412.41818263283,0.527599247457478
1415.70742776605,0.526862081026497
1418.99236728514,0.527588627434426
1422.2730011901,0.527069940841315
1425.54932948093,0.52646250828573
1429.91106958005,0.526383254714244
1433.1773514379,0.525474151592069
1436.43932768162,0.524484505891814
1439.6969983112,0.524178501915431
1442.95036332666,0.524125412112535
1446.19942272798,0.523377841284979
1449.44417651517,0.522617119425721
1452.68462468823,0.52321011232486
1456.99852463033,0.522329668700562
1460.22892637041,0.522350918352464
1463.45502249637,0.522153140605762
1466.67681300819,0.522631113214445
1469.89429790587,0.522070079663523
1473.10747718943,0.522167936372945
1476.31635085885,0.522239013074255
1479.52091891415,0.521458984748184
1482.72118135531,0.521067149029601
1486.98150032154,0.521268221186598
1490.17171632972,0.521540761681587
1493.35762672377,0.520710753228432
1496.53923150369,0.521068929654174
1499.71653066948,0.520306118592646
1502.88952422114,0.520042954130974
1506.05821215866,0.519943290006125
1509.22259448206,0.51995045532946
1512.38267119132,0.520527285080976
1516.58940918168,0.520131577298088
1519.73943945797,0.519499204693229
1522.88516412012,0.518846444317261
1526.02658316814,0.518902690805907
1529.16369660203,0.51917000626884
1532.29650442179,0.519268899510004
1535.42500662741,0.518644226139005
1538.54920321891,0.517398909226641
1541.66909419627,0.519161588229851
1545.82225121076,0.517689291124861
1548.93209575515,0.518352240561269
1552.0376346854,0.517031292693841
1555.13886800153,0.517298524722902
1558.23579570352,0.515622397173466
1561.32841779137,0.516866767374861
1564.4167342651,0.517151876275395
1567.50074512469,0.516532800734006
1570.58045037016,0.515986756729911
1574.68002640879,0.515552646811703
1577.74968522127,0.515420793208499
1580.81503841963,0.514944293617841
1583.87608600385,0.514893048632679
1586.93282797394,0.514569403013196
1589.9852643299,0.515162532696559
1593.03339507173,0.515513463186181
1596.07722019942,0.514830239874529
1599.11673971298,0.51465975220001
1603.16273477575,0.514800073216754
1606.19220785634,0.514536578076412
1609.21737532279,0.515301355650234
1612.23823717512,0.514504731186646
1615.25479341331,0.514053697824123
1618.26704403737,0.514422200035812
1621.27498904729,0.514495163394741
1624.27862844309,0.516542277932293
1627.27796222475,0.516722146313334
1631.27037631165,0.517903069048788
1634.25966366034,0.517571652565135
1637.2446453949,0.517337836170891
1640.22532151532,0.522802622527789
1643.20169202161,0.526757552925467
1646.17375691377,0.531215075384049
1649.1415161918,0.532963384891438
1652.10496985569,0.539038552506317
1655.06411790546,0.541286364457056
1659.00295101649,0.539803622258076
1661.95205263328,0.537950993208484
1664.89684863594,0.524570044237208
1667.83733902446,0.509499746754551
1670.77352379886,0.48988564101331
1673.70540295912,0.4730778294533
1676.63297650524,0.457836797812915
1679.55624443724,0.445276656134616
1682.4752067551,0.442584908921678
1686.36045889027,0.436013393384742
1689.26937477516,0.440403337855564
1692.17398504592,0.438366290538066
1695.07428970255,0.441637293601497
1697.97028874504,0.436522679604284
1700.8619821734,0.441743350522035
