***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.25,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,43.06,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2424,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:2,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7991728,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.513405168218915,102131,31315
905.531115772228,0.505010650661897,110950,34683
909.427452498074,0.51183248767633,119508,36776
913.319483609787,0.510785587536299,129795,40038
917.207209107368,0.514901542498026,143166,43746
921.090628990817,0.518638954595461,160172,48523
924.969743260134,0.518810672415762,180815,54755
930.13519799724,0.514627472019811,210522,64368
934.004265833582,0.513930903322381,231687,70953
937.869028055792,0.510085172170883,249996,77241
941.72948466387,0.505294175895113,265685,82999
945.585635657816,0.504376195131669,279147,87389
949.43748103763,0.501519948755334,291226,91772
953.285020803312,0.501933026725244,302792,95326
957.128254954862,0.503324376906546,314069,98560
960.967183492279,0.502431072419093,325247,102278
966.07905725352,0.503168281363012,339962,106724
969.907939357962,0.501920309753883,350977,110499
973.732515848273,0.502683440995292,361509,113615
977.552786724452,0.50446799921383,371608,116310
981.368751986498,0.502921276126018,380605,119551
985.180411634413,0.503000099363994,389074,122189
988.987765668195,0.504258521453863,396542,124174
992.790814087846,0.505000197262496,402965,125970
996.589556893364,0.505050379938952,408092,127558
1001.64784967874,0.505990868506505,414610,129315
1005.43654605128,0.503735919920371,417748,130972
1009.22093680969,0.504726938603698,419882,131341
1013.00102195397,0.503981588252845,421613,132109
1016.77680148412,0.505619419698103,422828,131991
1020.54827540013,0.503596332046264,423181,132718
1024.31544370202,0.50433679362124,422798,132372
1028.07830638977,0.503819059292306,422122,132318
1031.83686346339,0.504411713921272,421427,131920
1036.8415752729,0.505088149962021,420017,131274
1040.59008591354,0.505097661337416,418356,130752
1044.33429094005,0.50557250215659,416485,130025
1048.07419035243,0.505958282134607,415390,129568
1051.80978415068,0.50708455297307,414299,128893
1055.5410723348,0.505105831913008,413158,129125
1059.26805490478,0.507549145780566,412194,128101
1062.99073186063,0.507884693049413,411685,127844
1066.70910320235,0.508809274172491,411349,127468
1071.66023403599,0.508590158267758,411406,127550
1075.36855894474,0.510050172235068,412471,127451
1079.07257823935,0.509481574520467,413974,128083
1082.77229191983,0.510327726150717,415714,128371
1086.46769998618,0.511588927466292,417657,128597
1090.1588024384,0.511308004039207,419594,129277
1093.84559927648,0.511582864296775,422591,130118
1097.52809050043,0.51110908930046,425209,131067
1101.20627611025,0.511563611102044,428025,131797
1106.10382596803,0.511930802265636,432567,133083
1109.77196514487,0.512927616684782,436480,133979
1113.43579870759,0.513731762458151,440246,134885
1117.09532665617,0.512929540278364,443887,136252
1120.75054899062,0.514510915859697,447164,136759
1124.40146571093,0.514984278351302,450722,137697
1128.04807681712,0.515648298739061,454231,138557
1131.69038230917,0.515436455692773,457509,139625
1135.32838218709,0.515883641397482,460998,140545
1140.172351069,0.51529299902693,466130,142303
1143.80030451395,0.514922166692917,469905,143578
1147.42395234476,0.514357063129811,473615,144900
1151.04329456145,0.514562913639411,477816,146116
1154.658331164,0.515113078837159,482210,147273
1158.26906215241,0.515867670022244,486791,148414
1161.8754875267,0.51571815110651,491522,149908
1165.47760728685,0.51553624771992,496370,151450
1169.07542143287,0.516805992728017,501518,152574
1173.86580933892,0.516852728606348,508584,154707
1177.45357705197,0.518196682649005,514246,155946
1181.03703915088,0.516017797533642,520200,158545
1184.61619563566,0.516765812444482,526464,160178
1188.19104650631,0.517757853483502,532807,161738
1191.76159176283,0.516314868464471,539596,164344
1195.32783140522,0.515676355225218,546393,166659
1198.88976543347,0.514526758057531,553751,169351
1202.44739384759,0.51453014852406,560985,171562
1207.18420077777,0.512401223054279,570818,175427
1210.73178275892,0.513098583665725,578511,177506
1214.27505912594,0.513427143393693,586183,179724
1217.81402987882,0.51245427369157,593928,182507
1221.34869501757,0.512866733950255,601639,184701
1224.87905454219,0.512551213806852,609460,187238
1228.40510845267,0.511335816743407,617092,190114
1231.92685674903,0.512437719363835,624195,191815
1235.44429943125,0.512162489508406,631507,194185
1240.12752538557,0.512355874599096,640742,196937
1243.63492163481,0.511536687452583,646786,199170
1247.13801226993,0.511298006748767,651721,200800
1250.63679729091,0.511627142866342,656626,202158
1254.13127669776,0.51083014474632,663080,204520
1257.62145049048,0.512455305036457,672260,206577
1261.10731866907,0.511739936632572,682710,210134
1264.58888123353,0.512226851314848,693458,213203
1268.06613818385,0.512876621790251,703122,215851
1272.6957831623,0.512541365778376,715010,219670
1276.16299367965,0.513058891559493,722504,221708
1279.62589858286,0.512436210487849,730050,224345
1283.08449787195,0.513377531491033,736852,225945
1286.5387915469,0.513395490253571,742717,227734
1289.98877960772,0.513276617758482,748138,229459
1293.43446205441,0.513413810708651,753172,230930
1296.87583888696,0.513634347546102,757640,232182
1300.31291010539,0.513644213477333,761312,233302
1304.88897410797,0.513498268373793,765447,234648
1308.31599889342,0.513613529000695,767807,235309
1311.73871806474,0.514412066350039,770070,235569
1315.15713162192,0.51399726133408,771376,236194
1318.57123956497,0.514595558914458,772495,236211
1321.98104189389,0.514731162297983,773541,236457
1325.38653860868,0.514470652032861,774107,236772
1328.78772970934,0.514592652881956,774125,236711
1332.18461519586,0.51469012170501,773638,236509
1336.70709822258,0.514901747955937,773210,236263
1340.09393727613,0.515385762214115,772303,235723
1343.47647071555,0.515356432700817,770544,235202
1346.85469854083,0.516329895504663,768484,234048
1350.22862075199,0.516914861320612,765479,232819
1353.59823734901,0.517270901425492,761783,231505
1356.9635483319,0.517266614264158,757353,230161
1360.32455370065,0.517690985676395,753301,228706
1363.68125345528,0.517882729955836,750032,227613
1368.15015550613,0.518510853173233,745699,225971
1371.49680882778,0.51959113518302,742756,224520
1374.8391565353,0.519269081158336,737941,223230
1378.17719862868,0.519026344765624,730944,221237
1381.51093510794,0.518888426244244,722577,218774
1384.84036597306,0.519497899204771,714688,216082
1388.16549122405,0.519552988498307,708057,214050
1391.48631086091,0.520581579370099,702438,211849
1394.80282488363,0.521273246121194,697872,210137
1399.21814595862,0.522821798434347,693949,208212
1402.52461354837,0.524385179160425,692334,206981
1405.82677552399,0.525556886954789,691481,206169
