***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.87,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,41.55,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2450,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:54:6,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7891849,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Sample Signal (unitless)
901.630473432251,25071
905.531115772228,26922
909.427452498074,28660
913.319483609787,30930
917.207209107368,33000
921.090628990817,36822
924.969743260134,40135
930.13519799724,46721
934.004265833582,51448
937.869028055792,55640
941.72948466387,59311
945.585635657816,61821
949.43748103763,64213
953.285020803312,66151
957.128254954862,68518
960.967183492279,70107
966.07905725352,72946
969.907939357962,74645
973.732515848273,76622
977.552786724452,78048
981.368751986498,79795
985.180411634413,81259
988.987765668195,82302
992.790814087846,83461
996.589556893364,84478
1001.64784967874,85629
1005.43654605128,85813
1009.22093680969,86479
1013.00102195397,87181
1016.77680148412,86790
1020.54827540013,87090
1024.31544370202,87099
1028.07830638977,86947
1031.83686346339,86990
1036.8415752729,86655
1040.59008591354,86650
1044.33429094005,86350
1048.07419035243,86390
1051.80978415068,86165
1055.5410723348,86150
1059.26805490478,86177
1062.99073186063,86189
1066.70910320235,86181
1071.66023403599,86541
1075.36855894474,87259
1079.07257823935,87477
1082.77229191983,88643
1086.46769998618,89024
1090.1588024384,89519
1093.84559927648,90333
1097.52809050043,91851
1101.20627611025,92497
1106.10382596803,94091
1109.77196514487,95353
1113.43579870759,96397
1117.09532665617,97780
1120.75054899062,98910
1124.40146571093,99728
1128.04807681712,100158
1131.69038230917,101395
1135.32838218709,102835
1140.172351069,104190
1143.80030451395,105315
1147.42395234476,106489
1151.04329456145,107787
1154.658331164,108761
1158.26906215241,109742
1161.8754875267,110474
1165.47760728685,112002
1169.07542143287,113050
1173.86580933892,114359
1177.45357705197,115354
1181.03703915088,116455
1184.61619563566,117947
1188.19104650631,119486
1191.76159176283,120558
1195.32783140522,122064
1198.88976543347,123223
1202.44739384759,125165
1207.18420077777,126995
1210.73178275892,128895
1214.27505912594,130136
1217.81402987882,131323
1221.34869501757,132673
1224.87905454219,134588
1228.40510845267,135790
1231.92685674903,137024
1235.44429943125,138244
1240.12752538557,139782
1243.63492163481,141315
1247.13801226993,141951
1250.63679729091,142444
1254.13127669776,144151
1257.62145049048,145498
1261.10731866907,147541
1264.58888123353,149289
1268.06613818385,151110
1272.6957831623,153724
1276.16299367965,155167
1279.62589858286,156502
1283.08449787195,157844
1286.5387915469,159021
1289.98877960772,159917
1293.43446205441,160914
1296.87583888696,161493
