***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.32,,,,,,System Temp (C):,27.52,,,,,,,
Humidity (%):,42.1,,,,,,Humidity (%):,73.2,,,,,,,
Lamp Intensity:,2442,,,,,,Lamp Intensity:,2274,,,,,,,
Data Date-Time:,27/10/20 @ 12:53:44,,,,,,Data Date-Time:,9/7/19 @ 16:39:9,,,,,,,
Total Measurement Time in sec:,1.7851948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,
Model Name:,NIR-X-XX,,,,,,Shift Vector Coefficients:,-6.85384978732833,0.0551332794684546,-0.000110731550088635,,,,,
Serial Number:,925R021,(95UB122GC1A925R021),,,,,Pixel to Wavelength Coefficients:,1790.66412099084,-0.917492857141292,-0.000239200785115314,,,,,
GUI Version:,2.4.4,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.1.0.67,,,,,,***Lamp Usage * **,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(HH:MM:SS):,NA,,,,,,
UUID:,DE:67:0C:88:67:19:47:21,,,,,,***Device/Error Status***,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,
,,,,,,,,,,,,,,,
***Scan Data***,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.630473432251,0.596159751386188,102131,25882
905.531115772228,0.588427329184235,110950,28622
909.427452498074,0.596054693566101,119508,30293
913.319483609787,0.594599282187636,129795,33011
917.207209107368,0.59768353743044,143166,36154
921.090628990817,0.603232909694396,160172,39935
924.969743260134,0.605007460106839,180815,44898
930.13519799724,0.605685226873606,210522,52193
934.004265833582,0.599128833621565,231687,58314
937.869028055792,0.598433987432426,249996,63023
941.72948466387,0.591679332737433,265685,68028
945.585635657816,0.590222962086073,279147,71715
949.43748103763,0.588231817396065,291226,75162
953.285020803312,0.587976520727163,302792,78193
957.128254954862,0.587330004934763,314069,81226
960.967183492279,0.584447836313729,325247,84677
966.07905725352,0.584501826933102,339962,88497
969.907939357962,0.58360607769925,350977,91553
973.732515848273,0.586337810404165,361509,93709
977.552786724452,0.584182779387086,371608,96806
981.368751986498,0.583910284706401,380605,99212
985.180411634413,0.584645756754046,389074,101248
988.987765668195,0.584580038416866,396542,103207
992.790814087846,0.584806598607248,402965,104824
996.589556893364,0.584282018210051,408092,106286
1001.64784967874,0.582927111967037,414610,108321
1005.43654605128,0.582846873860217,417748,109161
1009.22093680969,0.582980017602228,419882,109685
1013.00102195397,0.581701091234745,421613,110462
1016.77680148412,0.583986085375415,422828,110199
1020.54827540013,0.581590698268813,423181,110901
1024.31544370202,0.580418865316522,422798,111100
1028.07830638977,0.580745388263466,422122,110839
1031.83686346339,0.580472745338388,421427,110726
1036.8415752729,0.581254768732279,420017,110157
1040.59008591354,0.580173057902459,418356,109995
1044.33429094005,0.580443122351096,416485,109435
1048.07419035243,0.579819981895904,415390,109304
1051.80978415068,0.579851529398465,414299,109009
1055.5410723348,0.581138970648217,413158,108387
1059.26805490478,0.581412589180759,412194,108066
1062.99073186063,0.580502380212782,411685,108159
1066.70910320235,0.581120582044729,411349,107917
1071.66023403599,0.581881557323968,411406,107743
1075.36855894474,0.583431834754029,412471,107637
1079.07257823935,0.580459944439187,413974,108771
1082.77229191983,0.582736940415763,415714,108657
1086.46769998618,0.58138978112482,417657,109504
1090.1588024384,0.583339799683376,419594,109519
1093.84559927648,0.582793845596304,422591,110440
1097.52809050043,0.583905931142221,425209,110840
1101.20627611025,0.582177444562234,428025,112019
1106.10382596803,0.583332516461885,432567,112907
1109.77196514487,0.583665646625853,436480,113841
1113.43579870759,0.583976788170572,440246,114741
1117.09532665617,0.584085483270026,443887,115661
1120.75054899062,0.583861408250312,447164,116575
1124.40146571093,0.583985485082183,450722,117469
1128.04807681712,0.58618309684478,454231,117786
1131.69038230917,0.583711876095158,457509,119313
1135.32838218709,0.585064626540332,460998,119849
1140.172351069,0.58507610674629,466130,121180
1143.80030451395,0.586009923242972,469905,121899
1147.42395234476,0.585460316868648,473615,123017
1151.04329456145,0.585898547601199,477816,123983
1154.658331164,0.585819239513951,482210,125146
1158.26906215241,0.585561108882342,486791,126410
1161.8754875267,0.58669749992824,491522,127305
1165.47760728685,0.588256395644108,496370,128100
1169.07542143287,0.587698278891525,501518,129595
1173.86580933892,0.589154391383755,508584,130981
1177.45357705197,0.58822800478404,514246,132722
1181.03703915088,0.589678531566033,520200,133811
1184.61619563566,0.590498004321032,526464,135167
1188.19104650631,0.589605330839878,532807,137077
1191.76159176283,0.589457158770243,539596,138871
1195.32783140522,0.589702087461542,546393,140541
1198.88976543347,0.587547442565968,553751,143142
1202.44739384759,0.587954802269089,560985,144876
1207.18420077777,0.587885282934267,570818,147439
1210.73178275892,0.58733648427038,578511,149615
1214.27505912594,0.587225171482333,586183,151638
1217.81402987882,0.586331539302676,593928,153958
1221.34869501757,0.585493719410505,601639,156258
